Feature	Number of Genes	Genes
interleukin-1-mediated signaling pathway	1	RELA
cellular response to lipoteichoic acid	1	RELA
cellular response to peptidoglycan	1	RELA
cellular response to nicotine	1	RELA
cellular response to interleukin-1	1	RELA
cellular response to interleukin-6	1	RELA
cellular response to tumor necrosis factor	1	RELA
postsynapse to nucleus signaling pathway	1	RELA
 transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	1	RELA
negative regulation of miRNA transcription	1	RELA
cellular response to angiotensin	1	RELA
 leukocyte adhesion to vascular endothelial cell	1	RELA
 miRNA metabolic process	1	RELA
NF-kappaB p50/p65 complex	1	RELA
NF-kappaB complex	1	RELA
thioredoxin-disulfide reductase activity	1	TXNRD2
response to oxygen radical	1	TXNRD2
response to selenium ion	1	TXNRD2
response to hyperoxia	1	TXNRD2
carboxypeptidase activity	1	LAP3
metalloexopeptidase activity	1	LAP3
GTP metabolic process	1	EFL1
Ser-tRNA(Ala) hydrolase activity	1	AARS1
alanine-tRNA ligase activity	1	AARS1
amino acid binding	1	AARS1
translation regulator activity	1	AARS1
alanyl-tRNA aminoacylation	1	AARS1
tRNA processing	1	AARS1
cerebellar Purkinje cell layer development	1	AARS1
 cytoplasmic translational fidelity	1	AARS1
SNARE binding	1	PICALM
clathrin heavy chain binding	1	PICALM
low-density lipoprotein particle receptor binding	1	PICALM
receptor-mediated endocytosis	1	PICALM
vesicle budding from membrane	1	PICALM
learning or memory	1	PICALM
synaptic vesicle budding from presynaptic endocytic zone membrane	1	PICALM
synaptic vesicle maturation	1	PICALM
hemopoiesis	1	PICALM
vesicle cargo loading	1	PICALM
negative regulation of receptor-mediated endocytosis	1	PICALM
clathrin coat assembly	1	PICALM
dendrite morphogenesis	1	PICALM
clathrin-dependent endocytosis	1	PICALM
 vesicle size	1	PICALM
membrane bending	1	PICALM
amyloid-beta clearance by transcytosis	1	PICALM
 neuron death	1	PICALM
 aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	1	PICALM
negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process	1	PICALM
negative regulation of protein localization to plasma membrane	1	PICALM
negative regulation of protein localization to cell surface	1	PICALM
clathrin coat of coated pit	1	PICALM
clathrin-coated vesicle	1	PICALM
presynaptic membrane	1	PICALM
postsynaptic membrane	1	PICALM
clathrin-coated endocytic vesicle	1	PICALM
endosome to plasma membrane transport vesicle	1	PICALM
neurofibrillary tangle	1	PICALM
extrinsic component of presynaptic endocytic zone membrane	1	PICALM
transforming growth factor beta receptor binding	1	TGFBRAP1
endosomal vesicle fusion	1	TGFBRAP1
 SNARE complex assembly	1	TGFBRAP1
CORVET complex	1	TGFBRAP1
N-acetylglucosamine kinase activity	1	NAGK
N-acetylmannosamine metabolic process	1	NAGK
mitochondrial fission	1	DNM1L
calcium ion transport	1	DNM1L
endoplasmic reticulum organization	1	DNM1L
 mitochondrion organization	1	DNM1L
peroxisome fission	1	DNM1L
intracellular distribution of mitochondria	1	DNM1L
protein complex oligomerization	1	DNM1L
heart contraction	1	DNM1L
necroptotic process	1	DNM1L
mitochondrion morphogenesis	1	DNM1L
protein localization to mitochondrion	1	DNM1L
 neutrophil chemotaxis	1	DNM1L
mitochondrial membrane fission	1	DNM1L
mitocytosis	1	DNM1L
 peroxisome organization	1	DNM1L
 autophagy of mitochondrion	1	DNM1L
 ATP metabolic process	1	DNM1L
 ubiquitin protein ligase activity	1	DNM1L
mitochondrion-derived vesicle	1	DNM1L
ribosomal large subunit binding	1	OLA1
copper ion binding	1	S100A13
fibroblast growth factor binding	1	S100A13
RAGE receptor binding	1	S100A13
 interleukin-1 alpha production	1	S100A13
Atg8 ligase activity	1	ATG3
Atg12 transferase activity	1	ATG3
ubiquitin-like protein transferase activity	1	ATG3
autophagy of mitochondrion	1	ATG3
protein targeting to membrane	1	ATG3
autophagy of nucleus	1	ATG3
 cilium assembly	1	ATG3
phagophore assembly site	1	ATG3
inorganic diphosphate phosphatase activity	1	PPA1
phosphate-containing compound metabolic process	1	PPA1
 calcineurin-NFAT signaling cascade	1	LMCD1
rescue of stalled ribosome	1	RNF25
protein K6-linked ubiquitination	1	RNF25
ER to Golgi transport vesicle membrane	1	SEC23IP
COPII-coated ER to Golgi transport vesicle	1	SEC23IP
glutathione-disulfide reductase (NADPH) activity	1	GSR
cellular response to oxidative stress	1	GSR
translation initiation factor activity	1	MCTS1
formation of translation preinitiation complex	1	MCTS1
ribosome disassembly	1	MCTS1
IRES-dependent viral translational initiation	1	MCTS1
phosphatidylcholine transporter activity	1	PITPNA
phosphatidylinositol transfer activity	1	PITPNA
phosphatidylcholine binding	1	PITPNA
stearic acid binding	1	PITPNA
phosphatidylcholine transfer activity	1	PITPNA
phosphatidylglycerol binding	1	PITPNA
intermembrane lipid transfer	1	PITPNA
1-phosphatidylinositol-3-kinase activity	1	PIK3CD
phosphatidylinositol 3-kinase activity	1	PIK3CD
1-phosphatidylinositol-4-phosphate 3-kinase activity	1	PIK3CD
phosphatidylinositol-4,5-bisphosphate 3-kinase activity	1	PIK3CD
phosphatidylinositol-3,4-bisphosphate 5-kinase activity	1	PIK3CD
natural killer cell differentiation	1	PIK3CD
mast cell chemotaxis	1	PIK3CD
respiratory burst involved in defense response	1	PIK3CD
T cell chemotaxis	1	PIK3CD
natural killer cell activation	1	PIK3CD
T cell differentiation	1	PIK3CD
neutrophil chemotaxis	1	PIK3CD
 neutrophil apoptotic process	1	PIK3CD
natural killer cell chemotaxis	1	PIK3CD
B cell chemotaxis	1	PIK3CD
phosphatidylinositol-3-phosphate biosynthetic process	1	PIK3CD
 cell migration by vascular endothelial growth factor signaling pathway	1	PIK3CD
T cell activation	1	PIK3CD
B cell activation	1	PIK3CD
B cell receptor signaling pathway	1	PIK3CD
mast cell differentiation	1	PIK3CD
neutrophil extravasation	1	PIK3CD
 epithelial tube formation	1	PIK3CD
phosphatidylinositol 3-kinase complex	1	PIK3CD
phosphatidylinositol 3-kinase complex, class IA	1	PIK3CD
ribosomal protein S6 kinase activity	1	RPS6KA1
cysteine-type endopeptidase inhibitor activity involved in apoptotic process	1	RPS6KA1
chemical synaptic transmission	1	RPS6KA1
negative regulation of TOR signaling	1	RPS6KA1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	RPS6KA1
 translation in response to stress	1	RPS6KA1
 cell differentiation	1	RPS6KA1
hepatocyte proliferation	1	RPS6KA1
 hepatic stellate cell activation	1	RPS6KA1
glycerate dehydrogenase activity	1	GRHPR
hydroxypyruvate reductase activity	1	GRHPR
glyoxylate reductase (NADP+) activity	1	GRHPR
carboxylic acid binding	1	GRHPR
dicarboxylic acid metabolic process	1	GRHPR
glyoxylate metabolic process	1	GRHPR
bradykinin catabolic process	1	XPNPEP1
glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity	1	C1GALT1C1
O-glycan processing, core 1	1	C1GALT1C1
platelet activation	1	C1GALT1C1
platelet morphogenesis	1	C1GALT1C1
negative regulation of histone H2A K63-linked ubiquitination	1	OTUB1
negative regulation of double-strand break repair	1	OTUB1
enzyme inhibitor activity	1	WDTC1
histone binding	1	WDTC1
negative regulation of fatty acid biosynthetic process	1	WDTC1
intracellular chemical homeostasis	1	WDTC1
Cul4-RING E3 ubiquitin ligase complex	1	WDTC1
follicular dendritic cell differentiation	1	NFKB2
germinal center formation	1	NFKB2
extracellular matrix organization	1	NFKB2
spleen development	1	NFKB2
Bcl3/NF-kappaB2 complex	1	NFKB2
ATPase binding	1	UBXN1
K6-linked polyubiquitin modification-dependent protein binding	1	UBXN1
proteasome regulatory particle binding	1	UBXN1
negative regulation of proteasomal ubiquitin-dependent protein catabolic process	1	UBXN1
negative regulation of protein K48-linked deubiquitination	1	UBXN1
negative regulation of ERAD pathway	1	UBXN1
negative regulation of ubiquitin-specific protease activity	1	UBXN1
adenosine kinase activity	1	ADK
deoxyadenosine kinase activity	1	ADK
purine nucleobase metabolic process	1	ADK
purine ribonucleoside salvage	1	ADK
dATP biosynthetic process	1	ADK
ribonucleoside monophosphate biosynthetic process	1	ADK
GMP salvage	1	ADK
AMP salvage	1	ADK
dAMP salvage	1	ADK
adenylate kinase activity	1	AK1
nucleoside triphosphate adenylate kinase activity	1	AK1
ADP biosynthetic process	1	AK1
nucleoside triphosphate biosynthetic process	1	AK1
AMP metabolic process	1	AK1
outer dense fiber	1	AK1
mevalonate kinase activity	1	MVK
diphosphomevalonate decarboxylase activity	1	MVD
dopachrome isomerase activity	1	MIF
cytokine activity	1	MIF
cytokine receptor binding	1	MIF
chemoattractant activity	1	MIF
phenylpyruvate tautomerase activity	1	MIF
prostaglandin biosynthetic process	1	MIF
negative regulation of mature B cell apoptotic process	1	MIF
negative regulation of macrophage chemotaxis	1	MIF
DNA damage response, signal transduction by p53 class mediator	1	MIF
 B cell proliferation	1	MIF
negative regulation of myeloid cell apoptotic process	1	MIF
 phosphorylation	1	MIF
 macrophage activation	1	MIF
negative regulation of DNA damage response, signal transduction by p53 class mediator	1	MIF
 fibroblast proliferation	1	MIF
positive chemotaxis	1	MIF
negative regulation of protein metabolic process	1	MIF
 prostaglandin secretion involved in immune response	1	MIF
 myeloid leukocyte cytokine production involved in immune response	1	MIF
protein homotrimerization	1	MIF
 arachidonic acid secretion	1	MIF
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	MIF
 chemokine (C-X-C motif) ligand 2 production	1	MIF
negative regulation of cellular senescence	1	MIF
spermine synthase activity	1	SMS
methionine metabolic process	1	SMS
polyamine metabolic process	1	SMS
spermine biosynthetic process	1	SMS
G2/M transition of mitotic cell cycle	1	TPD52L1
 apoptotic signaling pathway	1	TPD52L1
nicotinate-nucleotide diphosphorylase (carboxylating) activity	1	QPRT
NAD biosynthetic process	1	QPRT
NAD metabolic process	1	QPRT
quinolinate catabolic process	1	QPRT
tRNA methyltransferase activity	1	LCMT2
wybutosine biosynthetic process	1	LCMT2
Rho protein signal transduction	1	ARHGAP1
transferrin transport	1	ARHGAP1
 small GTPase mediated signal transduction	1	ARHGAP1
negative regulation of endocytic recycling	1	ARHGAP1
sorting endosome	1	ARHGAP1
transcription factor binding	1	PPID
cyclosporin A binding	1	PPID
nuclear estrogen receptor binding	1	PPID
protein peptidyl-prolyl isomerization	1	PPID
lipid droplet organization	1	PPID
 viral genome replication	1	PPID
cellular response to UV-A	1	PPID
(R,R)-butanediol dehydrogenase activity	1	SORD
L-iditol 2-dehydrogenase activity	1	SORD
D-xylulose reductase activity	1	SORD
D-sorbitol dehydrogenase (acceptor) activity	1	SORD
ribitol 2-dehydrogenase activity	1	SORD
sorbitol catabolic process	1	SORD
response to osmotic stress	1	SORD
flagellated sperm motility	1	SORD
fructose biosynthetic process	1	SORD
response to copper ion	1	SORD
L-xylitol catabolic process	1	SORD
L-xylitol metabolic process	1	SORD
motile cilium	1	SORD
 membrane depolarization	1	FHL1
negative regulation of G2/M transition of mitotic cell cycle	1	FHL1
 potassium ion transport	1	FHL1
 potassium ion transmembrane transporter activity	1	FHL1
negative regulation of G1/S transition of mitotic cell cycle	1	FHL1
creatine kinase activity	1	CKB
cerebellum development	1	CKB
substantia nigra development	1	CKB
intracellular chloride ion homeostasis	1	CKB
phosphocreatine biosynthetic process	1	CKB
cellular response to estrogen stimulus	1	CKB
futile creatine cycle	1	CKB
cellular response to wortmannin	1	CKB
methylmalonyl-CoA mutase activity	1	MMUT
cobalamin binding	1	MMUT
propionate metabolic process, methylmalonyl pathway	1	MMUT
succinyl-CoA biosynthetic process	1	MMUT
calcium channel inhibitor activity	1	PHPT1
protein histidine phosphatase activity	1	PHPT1
peptidyl-histidine dephosphorylation	1	PHPT1
negative regulation of T cell receptor signaling pathway	1	PHPT1
negative regulation of lyase activity	1	PHPT1
lamellipodium organization	1	PHPT1
 cell motility	1	PHPT1
negative regulation of ATP citrate synthase activity	1	PHPT1
leading edge of lamellipodium	1	PHPT1
calmodulin-dependent protein phosphatase activity	1	PPM1A
negative regulation of SMAD protein complex assembly	1	PPM1A
negative regulation of transforming growth factor beta receptor signaling pathway	1	PPM1A
negative regulation of BMP signaling pathway	1	PPM1A
protein autoubiquitination	1	UBE2D2
ligase activity	1	TRIM25
RIG-I binding	1	TRIM25
cytosolic pattern recognition receptor signaling pathway	1	TRIM25
protein monoubiquitination	1	TRIM25
response to vitamin D	1	TRIM25
RIG-I signaling pathway	1	TRIM25
response to estrogen	1	TRIM25
suppression of viral release by host	1	TRIM25
negative regulation of viral entry into host cell	1	TRIM25
 DNA-binding transcription factor activity	1	TRIM25
antiviral innate immune response	1	TRIM25
aspartic-type endopeptidase inhibitor activity	1	BIN1
GTPase binding	1	BIN1
RNA polymerase binding	1	BIN1
 cell cycle process	1	BIN1
 actin filament polymerization	1	BIN1
T-tubule organization	1	BIN1
synaptic vesicle endocytosis	1	BIN1
 astrocyte differentiation	1	BIN1
nucleus localization	1	BIN1
lipid tube assembly	1	BIN1
 heart rate by cardiac conduction	1	BIN1
negative regulation of potassium ion transmembrane transport	1	BIN1
negative regulation of amyloid-beta formation	1	BIN1
negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	1	BIN1
negative regulation of ventricular cardiac muscle cell action potential	1	BIN1
negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	1	BIN1
T-tubule	1	BIN1
node of Ranvier	1	BIN1
axon initial segment	1	BIN1
varicosity	1	BIN1
cerebellar mossy fiber	1	BIN1
lipid tube	1	BIN1
RNA polymerase II transcription repressor complex	1	BIN1
inflammatory response to antigenic stimulus	1	CD68
negative regulation of dendritic cell antigen processing and presentation	1	CD68
cellular response to nutrient levels	1	CD68
cellular response to oxidised low-density lipoprotein particle stimulus	1	CD68
structural constituent of muscle	1	TPM4
osteoblast differentiation	1	TPM4
muscle thin filament tropomyosin	1	TPM4
cortical cytoskeleton	1	TPM4
phosphoribosylformylglycinamidine synthase activity	1	PFAS
purine ribonucleoside monophosphate biosynthetic process	1	PFAS
anterior head development	1	PFAS
blastocyst hatching	1	STMN3
microtubule depolymerization	1	STMN3
 microtubule polymerization or depolymerization	1	STMN3
negative regulation of Rac protein signal transduction	1	STMN3
abscission	1	IST1
 proteolysis	1	IST1
viral capsid secondary envelopment	1	IST1
collateral sprouting	1	IST1
 collateral sprouting	1	IST1
cytoskeleton-dependent cytokinesis	1	IST1
phosphatidylinositol phospholipase C activity	1	PLCG1
phospholipase C activity	1	PLCG1
neurotrophin TRKA receptor binding	1	PLCG1
glutamate receptor binding	1	PLCG1
calcium-dependent phospholipase C activity	1	PLCG1
negative regulation of inflammatory response to antigenic stimulus	1	PLCG1
phospholipid catabolic process	1	PLCG1
calcium-mediated signaling	1	PLCG1
Fc-epsilon receptor signaling pathway	1	PLCG1
phosphatidylinositol metabolic process	1	PLCG1
phosphatidylinositol-mediated signaling	1	PLCG1
release of sequestered calcium ion into cytosol	1	PLCG1
 release of sequestered calcium ion into cytosol	1	PLCG1
COP9 signalosome	1	PLCG1
D-ribulose-phosphate 3-epimerase activity	1	RPEL1
intracellular anatomical structure	1	PLPBP
protein kinase C activity	1	PRKCA
calcium-dependent protein kinase C activity	1	PRKCA
histone H3T6 kinase activity	1	PRKCA
desmosome assembly	1	PRKCA
mitotic nuclear membrane disassembly	1	PRKCA
peptidyl-threonine phosphorylation	1	PRKCA
negative regulation of glial cell apoptotic process	1	PRKCA
 mRNA stability	1	PRKCA
 macrophage differentiation	1	PRKCA
 bone resorption	1	PRKCA
 platelet aggregation	1	PRKCA
apoptotic signaling pathway	1	PRKCA
 adenylate cyclase-activating G protein-coupled receptor signaling pathway	1	PRKCA
 dense core granule biogenesis	1	PRKCA
alphav-beta3 integrin-PKCalpha complex	1	PRKCA
adenylosuccinate synthase activity	1	ADSS2
immune system process	1	ADSS2
AMP biosynthetic process	1	ADSS2
aspartate metabolic process	1	ADSS2
response to purine-containing compound	1	ADSS2
IMP metabolic process	1	ADSS2
response to ammonium ion	1	ADSS2
cellular response to electrical stimulus	1	ADSS2
hyalurononglucosaminidase activity	1	OGA
beta-N-acetylglucosaminidase activity	1	OGA
[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity	1	OGA
[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity	1	OGA
[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity	1	OGA
glycoprotein catabolic process	1	OGA
protein deglycosylation	1	OGA
glycoprotein metabolic process	1	OGA
ubiquitin-like protein ligase binding	1	HGS
membrane invagination	1	HGS
negative regulation of receptor signaling pathway via JAK-STAT	1	HGS
phagocytic vesicle lumen	1	HGS
tRNA (guanine-N1-)-methyltransferase activity	1	TRMT5
tRNA (guanine(37)-N(1))-methyltransferase activity	1	TRMT5
tRNA N1-guanine methylation	1	TRMT5
mitochondrial tRNA methylation	1	TRMT5
nucleotidase activity	1	NT5C
pyrimidine nucleotide binding	1	NT5C
IMP 5'-nucleotidase activity	1	NT5C
allantoin metabolic process	1	NT5C
IMP catabolic process	1	NT5C
pyrimidine deoxyribonucleotide catabolic process	1	NT5C
amide catabolic process	1	NT5C
dGMP catabolic process	1	NT5C
serine-type peptidase activity	1	PREP
oligopeptidase activity	1	PREP
glycerol-1-phosphatase activity	1	PGP
phosphoglycolate phosphatase activity	1	PGP
glycerol-3-phosphatase activity	1	PGP
ADP phosphatase activity	1	PGP
glycerol biosynthetic process	1	PGP
glycerophospholipid metabolic process	1	PGP
negative regulation of gluconeogenesis	1	PGP
vasculature development	1	TMEM231
embryonic digit morphogenesis	1	TMEM231
camera-type eye development	1	TMEM231
neuroepithelial cell differentiation	1	TMEM231
ciliary transition zone	1	TMEM231
MKS complex	1	TMEM231
peptidase inhibitor activity	1	PI15
negative regulation of peptidase activity	1	PI15
blastocyst formation	1	GABPA
negative regulation of megakaryocyte differentiation	1	GABPA
CD4 receptor binding	1	SPG21
antigen receptor-mediated signaling pathway	1	SPG21
plasma membrane to endosome transport	1	RAB5C
hippocampus development	1	PHLPP2
photoreceptor outer segment membrane	1	PHLPP2
tyrosine-tRNA ligase activity	1	YARS1
interleukin-8 receptor binding	1	YARS1
small molecule binding	1	YARS1
resveratrol binding	1	YARS1
tyrosyl-tRNA aminoacylation	1	YARS1
response to starvation	1	YARS1
RNA ligase (ATP) activity	1	RLIG1
response to reactive oxygen species	1	RLIG1
protein adenylylation	1	RLIG1
rRNA processing	1	SBDS
bone mineralization	1	SBDS
leukocyte chemotaxis	1	SBDS
bone marrow development	1	SBDS
actin filament network formation	1	PLS3
bone development	1	PLS3
actin filament bundle	1	PLS3
synaptic vesicle uncoating	1	SH3GL1
anchoring junction	1	SH3GL1
presynapse	1	SH3GL1
blood circulation	1	MYOF
 neurotransmitter secretion	1	MYOF
response to insulin	1	MEAK7
response to amino acid	1	MEAK7
 protein localization to lysosome	1	MEAK7
negative regulation of oxidative stress-induced neuron death	1	MEAK7
hormone activity	1	NPPB
diuretic hormone activity	1	NPPB
hormone receptor binding	1	NPPB
negative regulation of systemic arterial blood pressure	1	NPPB
cardiac conduction system development	1	NPPB
cGMP biosynthetic process	1	NPPB
receptor guanylyl cyclase signaling pathway	1	NPPB
body fluid secretion	1	NPPB
 blood pressure	1	NPPB
cGMP-mediated signaling	1	NPPB
 urine volume	1	NPPB
vasodilation	1	NPPB
 vascular permeability	1	NPPB
receptor recycling	1	EHD3
 cardiac muscle contraction	1	EHD3
 cardiac muscle cell membrane potential	1	EHD3
Golgi to lysosome transport	1	EHD3
 voltage-gated calcium channel activity	1	EHD3
 Golgi organization	1	EHD3
 cardiac conduction	1	EHD3
molecular function activator activity	1	GSPT1
 translational termination	1	GSPT1
protein methylation	1	GSPT1
cis-regulatory region sequence-specific DNA binding	1	ISL2
visceral motor neuron differentiation	1	ISL2
retinal ganglion cell axon guidance	1	ISL2
negative regulation of neuron differentiation	1	ISL2
neuron fate specification	1	ISL2
peripheral nervous system neuron development	1	ISL2
acetyltransferase activity	1	NAA15
protein stabilization	1	NAA15
asparagine-tRNA ligase activity	1	NARS1
CCR3 chemokine receptor binding	1	NARS1
asparaginyl-tRNA aminoacylation	1	NARS1
cerebral cortex development	1	NARS1
L-phosphoserine phosphatase activity	1	PSPH
L-serine biosynthetic process	1	PSPH
response to mechanical stimulus	1	PSPH
response to testosterone	1	PSPH
ganglioside GM1 binding	1	PSAP
ganglioside GM2 binding	1	PSAP
ganglioside GM3 binding	1	PSAP
ganglioside GT1b binding	1	PSAP
ganglioside GP1c binding	1	PSAP
sphingolipid metabolic process	1	PSAP
lysosomal transport	1	PSAP
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	1	PSAP
 lipid metabolic process	1	PSAP
prostate gland growth	1	PSAP
epithelial cell differentiation involved in prostate gland development	1	PSAP
 beta-galactosidase activity	1	PSAP
ganglioside GM1 transport to membrane	1	PSAP
myosin heavy chain binding	1	PDLIM2
muscle alpha-actinin binding	1	PDLIM2
muscle structure development	1	PDLIM2
cortical actin cytoskeleton	1	PDLIM2
cytoskeletal protein binding	1	PACSIN2
phosphatidic acid binding	1	PACSIN2
protein localization to endosome	1	PACSIN2
negative regulation of endocytosis	1	PACSIN2
cell projection morphogenesis	1	PACSIN2
caveola assembly	1	PACSIN2
caveolin-mediated endocytosis	1	PACSIN2
plasma membrane tubulation	1	PACSIN2
extrinsic component of membrane	1	PACSIN2
centriolar satellite	1	PACSIN2
signaling receptor activity	1	TEX264
reticulophagy	1	TEX264
protein-DNA covalent cross-linking repair	1	TEX264
replication fork	1	TEX264
ferrous iron binding	1	FTO
oxidative RNA demethylase activity	1	FTO
oxidative DNA demethylase activity	1	FTO
DNA-N1-methyladenine dioxygenase activity	1	FTO
mRNA N6-methyladenosine dioxygenase activity	1	FTO
tRNA demethylase activity	1	FTO
DNA dealkylation involved in DNA repair	1	FTO
 lipid storage	1	FTO
oxidative single-stranded DNA demethylation	1	FTO
oxidative single-stranded RNA demethylation	1	FTO
RNA repair	1	FTO
 respiratory system process	1	FTO
adipose tissue development	1	FTO
 white fat cell proliferation	1	FTO
oxidative demethylation	1	FTO
DNA demethylation	1	FTO
 brown fat cell differentiation	1	FTO
centrosome duplication	1	CHORDC1
 cellular response to heat	1	CHORDC1
negative regulation of Rho-dependent protein serine/threonine kinase activity	1	CHORDC1
ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	1	RRM1
ribonucleoside-diphosphate reductase activity	1	RRM1
disordered domain specific binding	1	RRM1
DNA synthesis involved in DNA repair	1	RRM1
mitochondrial DNA replication	1	RRM1
ribonucleoside diphosphate metabolic process	1	RRM1
deoxyribonucleotide biosynthetic process	1	RRM1
2'-deoxyribonucleotide biosynthetic process	1	RRM1
 G2/M transition of mitotic cell cycle	1	RRM1
 G0 to G1 transition	1	RRM1
ribonucleoside-diphosphate reductase complex	1	RRM1
cystathionine beta-synthase activity	1	LOC102724560
cysteine synthase activity	1	LOC102724560
oxygen binding	1	LOC102724560
ion binding	1	LOC102724560
nitrite reductase (NO-forming) activity	1	LOC102724560
carbon monoxide binding	1	LOC102724560
nitric oxide binding	1	LOC102724560
S-adenosyl-L-methionine binding	1	LOC102724560
blood vessel remodeling	1	LOC102724560
cysteine biosynthetic process from serine	1	LOC102724560
L-serine catabolic process	1	LOC102724560
superoxide metabolic process	1	LOC102724560
 nitric oxide mediated signal transduction	1	LOC102724560
cysteine biosynthetic process via cystathionine	1	LOC102724560
cysteine biosynthetic process	1	LOC102724560
L-cysteine catabolic process	1	LOC102724560
cerebellum morphogenesis	1	LOC102724560
DNA protection	1	LOC102724560
homocysteine catabolic process	1	LOC102724560
response to folic acid	1	LOC102724560
cartilage development involved in endochondral bone morphogenesis	1	LOC102724560
core promoter sequence-specific DNA binding	1	DRAP1
RNA polymerase II general transcription initiation factor binding	1	DRAP1
RNA polymerase II general transcription initiation factor activity	1	DRAP1
TBP-class protein binding	1	DRAP1
negative cofactor 2 complex	1	DRAP1
phospholipase inhibitor activity	1	ANXA4
Notch signaling pathway	1	ANXA4
vesicle membrane	1	ANXA4
protein folding chaperone	1	DFFA
deoxyribonuclease inhibitor activity	1	DFFA
apoptotic DNA fragmentation	1	DFFA
negative regulation of deoxyribonuclease activity	1	DFFA
thymocyte apoptotic process	1	DFFA
negative regulation of execution phase of apoptosis	1	DFFA
negative regulation of apoptotic DNA fragmentation	1	DFFA
ribose-5-phosphate isomerase activity	1	RPIA
monosaccharide binding	1	RPIA
D-ribose metabolic process	1	RPIA
ribose phosphate metabolic process	1	RPIA
protein localization to pericentriolar material	1	NUDCD3
cytoplasmic dynein complex	1	NUDCD3
 low-density lipoprotein particle clearance	1	CNPY2
 low-density lipoprotein receptor activity	1	CNPY2
tripeptidyl-peptidase activity	1	TPP2
intracellular amino acid homeostasis	1	TPP2
negative regulation of autophagosome maturation	1	UBQLN4
protein kinase A regulatory subunit binding	1	PRRC1
activation of protein kinase A activity	1	PRRC1
beta-catenin binding	1	NHERF1
gamma-aminobutyric acid transmembrane transporter activity	1	NHERF1
chloride channel regulator activity	1	NHERF1
phosphatase binding	1	NHERF1
PDZ domain binding	1	NHERF1
beta-2 adrenergic receptor binding	1	NHERF1
type 2 metabotropic glutamate receptor binding	1	NHERF1
type 3 metabotropic glutamate receptor binding	1	NHERF1
protein-membrane adaptor activity	1	NHERF1
myosin II binding	1	NHERF1
dopamine receptor binding	1	NHERF1
growth factor receptor binding	1	NHERF1
channel activator activity	1	NHERF1
morphogenesis of an epithelium	1	NHERF1
renal sodium ion transport	1	NHERF1
plasma membrane organization	1	NHERF1
nuclear migration	1	NHERF1
adenylate cyclase-activating dopamine receptor signaling pathway	1	NHERF1
sensory perception of sound	1	NHERF1
fibroblast migration	1	NHERF1
negative regulation of fibroblast migration	1	NHERF1
negative regulation of phosphatidylinositol 3-kinase signaling	1	NHERF1
gland morphogenesis	1	NHERF1
microvillus assembly	1	NHERF1
intracellular phosphate ion homeostasis	1	NHERF1
negative regulation of sodium:proton antiporter activity	1	NHERF1
bile acid secretion	1	NHERF1
glutathione transport	1	NHERF1
 monoatomic ion transmembrane transport	1	NHERF1
cilium organization	1	NHERF1
establishment of epithelial cell apical/basal polarity	1	NHERF1
 protein kinase activity	1	NHERF1
negative regulation of mitotic cell cycle	1	NHERF1
establishment of Golgi localization	1	NHERF1
negative regulation of protein kinase B signaling	1	NHERF1
gamma-aminobutyric acid import	1	NHERF1
auditory receptor cell stereocilium organization	1	NHERF1
phospholipase C-activating dopamine receptor signaling pathway	1	NHERF1
renal absorption	1	NHERF1
cerebrospinal fluid circulation	1	NHERF1
renal phosphate ion absorption	1	NHERF1
import across plasma membrane	1	NHERF1
transport across blood-brain barrier	1	NHERF1
 renal phosphate excretion	1	NHERF1
filopodium	1	NHERF1
brush border membrane	1	NHERF1
microvillus membrane	1	NHERF1
stereocilium tip	1	NHERF1
cell periphery	1	NHERF1
sperm midpiece	1	NHERF1
plasma membrane protein complex	1	NHERF1
asparagine synthase (glutamine-hydrolyzing) activity	1	ASNS
asparagine biosynthetic process	1	ASNS
L-asparagine biosynthetic process	1	ASNS
glycerone kinase activity	1	TKFC
FAD-AMP lyase (cyclizing) activity	1	TKFC
triokinase activity	1	TKFC
glycerol catabolic process	1	TKFC
negative regulation of MDA-5 signaling pathway	1	TKFC
 innate immune response	1	TKFC
fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate	1	TKFC
anatomical structure morphogenesis	1	TPD52
secretion	1	TPD52
histone acetyltransferase binding	1	KANSL1
MLL1 complex	1	KANSL1
acetyl-CoA C-acetyltransferase activity	1	ACAT2
protein phosphatase 1 binding	1	ADISSP
 transforming growth factor beta receptor signaling pathway	1	ADISSP
