Feature	Number of Genes	Genes
flavin-linked sulfhydryl oxidase activity	1	GFER
negative regulation of natural killer cell mediated cytotoxicity	1	GFER
cellular response to actinomycin D	1	GFER
cellular response to toxic substance	1	GFER
negative regulation of oxidative stress-induced neuron death	1	GFER
pyruvate dehydrogenase (acetyl-transferring) activity	1	PDHA1
mitogen-activated protein kinase kinase kinase binding	1	STK38
cadherin binding	1	STK38
protein modification process	1	STK38
negative regulation of MAP kinase activity	1	STK38
postsynapse organization	1	STK38
C-acetyltransferase activity	1	ACAT1
potassium ion binding	1	ACAT1
cholesterol O-acyltransferase activity	1	ACAT1
coenzyme A binding	1	ACAT1
acetyl-CoA biosynthetic process	1	ACAT1
response to organic cyclic compound	1	ACAT1
coenzyme A biosynthetic process	1	ACAT1
acetyl-CoA catabolic process	1	ACAT1
ketone body catabolic process	1	ACAT1
metanephric proximal convoluted tubule development	1	ACAT1
ketone body metabolic process	1	ACAT1
propionyl-CoA biosynthetic process	1	ACAT1
hematopoietic progenitor cell differentiation	1	DHTKD1
dihydrolipoyl dehydrogenase activity	1	DLD
gastrulation	1	DLD
 membrane potential	1	DLD
sperm capacitation	1	DLD
motile cilium	1	DLD
acrosomal matrix	1	DLD
acetyltransferase complex	1	DLD
sulfur dioxygenase activity	1	ETHE1
hydrogen sulfide metabolic process	1	ETHE1
aminomethyltransferase activity	1	GCSH
glycine catabolic process	1	GCSH
glycine decarboxylation via glycine cleavage system	1	GCSH
glycine cleavage complex	1	GCSH
low-density lipoprotein particle receptor activity	1	LRP2
insulin-like growth factor I binding	1	LRP2
cargo receptor activity	1	LRP2
hormone binding	1	LRP2
protein transporter activity	1	LRP2
retinoid metabolic process	1	LRP2
kidney development	1	LRP2
secondary heart field specification	1	LRP2
outflow tract septum morphogenesis	1	LRP2
ventricular compact myocardium morphogenesis	1	LRP2
ventricular septum development	1	LRP2
endocytosis	1	LRP2
receptor-mediated endocytosis	1	LRP2
male gonad development	1	LRP2
cobalamin transport	1	LRP2
metal ion transport	1	LRP2
negative regulation of BMP signaling pathway	1	LRP2
diol metabolic process	1	LRP2
aorta development	1	LRP2
vitamin D metabolic process	1	LRP2
response to leptin	1	LRP2
transcytosis	1	LRP2
vagina development	1	LRP2
coronary artery morphogenesis	1	LRP2
pulmonary artery morphogenesis	1	LRP2
 oligodendrocyte progenitor proliferation	1	LRP2
amyloid-beta clearance	1	LRP2
neuron projection arborization	1	LRP2
transport across blood-brain barrier	1	LRP2
folate import across plasma membrane	1	LRP2
 lysosomal protein catabolic process	1	LRP2
external side of plasma membrane	1	LRP2
clathrin-coated endocytic vesicle membrane	1	LRP2
brush border membrane	1	LRP2
endosome lumen	1	LRP2
receptor complex	1	LRP2
telomeric DNA binding	1	SMG5
protein phosphatase 2A binding	1	SMG5
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1	SMG5
mRNA export from nucleus	1	SMG5
 telomere maintenance via telomerase	1	SMG5
 dephosphorylation	1	SMG5
telomerase holoenzyme complex	1	SMG5
