Feature	Number of Genes	Genes
aminopeptidase activity	3	DPP8, DPP9, METAP1
negative regulation of programmed cell death	3	DPP8, DPP9, PSMC5
synapse assembly	3	FARP1, DBNL, SDK1
 presynapse assembly	3	FARP1, EIF4G1, IL1RAP
maturation of SSU-rRNA	3	RIOK1, NOB1, RIOK3
preribosome, small subunit precursor	3	RIOK1, NOB1, RIOK3
SMAD binding	3	USP15, ACVR1B, TGFBR3
 RIG-I signaling pathway	3	USP15, PUM2, BIRC2
phosphatase binding	3	SH2D4A, TRPC4AP, MAST2
multicellular organism growth	3	GIGYF2, PPP1R13L, STIL
post-transcriptional regulation of gene expression	3	ZC3H7A, CDC37, PUM2
miRNA processing	3	ZC3H7A, AGO1, PUM2
lipid metabolic process	3	G6PD, LPIN2, SDSL
substantia nigra development	3	G6PD, DYNLL1, SUDS3
 neuron apoptotic process	3	G6PD, AKT1S1, GSK3A
receptor signaling pathway via JAK-STAT	3	STAT1, TYK2, STAT5A
negative regulation of angiogenesis	3	STAT1, AGO1, SARS1
response to peptide hormone	3	STAT1, IRS1, STAT5A
 erythrocyte differentiation	3	STAT1, ACVR1B, SMAP1
type I interferon-mediated signaling pathway	3	STAT1, TYK2, IKBKE
cellular response to type II interferon	3	STAT1, DAPK3, EPRS1
RNA polymerase II transcription regulator complex	3	STAT1, ATF7, STAT5A
 canonical Wnt signaling pathway	3	RNF146, VCP, DAPK3
sequence-specific double-stranded DNA binding	3	ATF7, ZNF263, PROX1
lipid droplet	3	OSBPL2, VCP, LDAF1
centrosome cycle	3	CDK1, BBS4, PARD6B
response to activity	3	CDK1, CBL, ALAD
epithelial cell differentiation	3	CDK1, PIH1D1, TOLLIP
 circadian rhythm	3	CDK1, UBE3A, PROX1
 actin filament polymerization	3	NCKAP1, NCK1, SNX9
negative regulation of interleukin-2 production	3	HOMER2, HDAC7, HOMER3
apical part of cell	3	HOMER2, NUMB, ARHGEF18
protein catabolic process	3	FYN, CBLB, TRAF2
ephrin receptor signaling pathway	3	FYN, NCK1, GIT1
cellular response to transforming growth factor beta stimulus	3	FYN, PDGFD, PDCD5
 neuron death	3	FYN, MAP3K5, CAPN2
Schaffer collateral - CA1 synapse	3	FYN, IQSEC2, LRRC4C
RNA cap binding	3	NCBP1, EIF4G3, EIF4A1
mRNA splicing, via spliceosome	3	NCBP1, YJU2B, WDR83
cap-dependent translational initiation	3	NCBP1, EIF4G1, EIF3D
intercellular bridge	3	PPP1R13L, KLHDC8B, PYCR3
 ARF protein signal transduction	3	CYTH3, GIT1, IQSEC2
poly(U) RNA binding	3	FMR1, MSI2, RBMS1
 mRNA stability	3	FMR1, FXR2, PUM2
 filopodium assembly	3	FMR1, PIK3R1, FXR2
 miRNA-mediated gene silencing	3	FMR1, EIF4G1, PUM2
 dendritic spine development	3	FMR1, SDK1, CAMK2B
cellular response to tumor necrosis factor	3	GSDME, MAP3K5, IKBKB
 endothelial cell migration	3	BCAR1, RRAS, PROX1
cellular response to epidermal growth factor stimulus	3	PTPN12, PDPK1, MARS1
podosome	3	PTPN12, ARHGEF5, DBNL
Cul3-RING ubiquitin ligase complex	3	KLHL41, KLHL13, KLHL9
sarcoplasmic reticulum membrane	3	KLHL41, CAMK2D, CAMK2B
transmembrane receptor protein tyrosine kinase adaptor activity	3	IRS1, PIK3R1, SHC1
insulin receptor binding	3	IRS1, PIK3R1, SHC1
signaling receptor complex adaptor activity	3	IRS1, NCK1, SHB
rRNA processing	3	NOB1, RPS24, PIH1D1
RNA phosphodiester bond hydrolysis, endonucleolytic	3	NOB1, RPP14, RNASEH1
clathrin coat of trans-Golgi network vesicle	3	SYNRG, CLTA, CLTC
gene expression	3	MLLT3, BBS4, IKBKE
cytoskeletal anchor activity	3	NCK1, MARK4, SDCBP
ribosome	3	NCK1, RPL10L, RPL23
lipid binding	3	ARHGEF5, HDLBP, VCP
 JUN kinase activity	3	ARHGEF5, MAP3K5, TRAF2
 DNA-binding transcription factor activity	3	ARHGEF5, IKBKE, TRAF2
activation of GTPase activity	3	ARHGEF5, TBC1D2B, TBC1D2
blastocyst development	3	RRM2, CAPN2, PSMC4
tRNA methylation	3	MTO1, WDR6, FTSJ1
telomere maintenance via telomerase	3	PTGES3, HSP90AB1, HSP90AA1
 phosphorylation	3	PTGES3, IKBKB, SDCBP
telomerase holoenzyme complex assembly	3	PTGES3, HSP90AB1, HSP90AA1
plus-end-directed microtubule motor activity	3	DYNLL2, DYNLL1, DYNC1I2
cytoplasmic dynein complex	3	DYNLL2, DYNLL1, DYNC1I2
negative regulation of autophagy	3	WDR6, EIF4G1, EIF4G3
establishment or maintenance of cell polarity	3	CAP2, CAP1, PARD6B
cell population proliferation	3	YPEL5, CDK3, TACC3
placenta development	3	ADA, HSP90AB1, BIRC2
calcium-mediated signaling	3	ADA, PDPK1, CAMKK2
energy homeostasis	3	EIF4G1, PASK, AMPD2
G1/S transition of mitotic cell cycle	3	CDKN3, ACVR1B, CDK3
microtubule associated complex	3	FNTA, SHTN1, RABGAP1
cortical actin cytoskeleton	3	LLGL2, CAP1, CAPN2
 interferon-beta production	3	RIOK3, HSP90AA1, RNF216
receptor complex	3	TAOK2, ACVR1B, TGFBR3
dendritic growth cone	3	TAOK2, HSP90AB1, HSP90AA1
 cardiac muscle cell apoptotic process	3	MAP3K5, CAMK2D, CAPN2
 cysteine-type endopeptidase activity involved in apoptotic process	3	MAP3K5, PDCD5, NLRP2
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	3	MAP3K5, BBC3, TRAF2
gamma-tubulin binding	3	GIT1, MARK4, DIXDC1
peptide binding	3	HSP90AB1, RPS6KB2, CLTA
 transforming growth factor beta receptor signaling pathway	3	HSP90AB1, TGFBR3, SDCBP
cellular response to interleukin-4	3	HSP90AB1, ALAD, IMPDH2
cell surface receptor signaling pathway	3	CBL, CSNK1A1, BIRC2
cytokine-mediated signaling pathway	3	CBL, TYK2, STAT5A
negative regulation of TOR signaling	3	NUAK2, AKT1S1, GSK3A
 angiogenesis	3	PDPK1, RRAS, PDCL3
extrinsic apoptotic signaling pathway	3	PDPK1, ACVR1B, GSK3A
transcription by RNA polymerase II	3	KPNA6, PIK3R1, PROX1
viral genome replication	3	KPNA6, VCP, LAMTOR5
negative regulation of stress fiber assembly	3	PIK3R1, STMN1, ARHGEF18
prefoldin complex	3	VBP1, PFDN5, PFDN1
beta-tubulin binding	3	BBS4, FGF13, PDCD5
blood microparticle	3	STOM, PSMC5, SDCBP
purine nucleotide biosynthetic process	3	PRPSAP1, ADSL, PRPSAP2
activation of cysteine-type endopeptidase activity involved in apoptotic process	3	VCP, PIDD1, BBC3
GMP biosynthetic process	3	ADSL, IMPDH1, IMPDH2
chromosome organization	3	ITPA, NAA10, PUM2
 Rho protein signal transduction	3	MYO9B, EPS8L1, ARHGEF18
 axonogenesis	3	MAP2K2, DIXDC1, LRRC4C
elongator holoenzyme complex	3	ELP1, ELP2, ELP3
I-kappaB phosphorylation	3	ERC1, IKBKB, IKBKE
IkappaB kinase complex	3	ERC1, IKBKB, IKBKG
PML body	3	DAPK3, IKBKE, EIF3E
negative regulation of ubiquitin-dependent protein catabolic process	3	RPL23, TRIM39, PDCL3
DNA-binding transcription repressor activity, RNA polymerase II-specific	3	ZNF263, ZNF785, PROX1
acetyltransferase activity	3	NAA10, NAA16, ELP3
calcium-dependent cysteine-type endopeptidase activity	3	CAPN1, CAPN2, CAPNS2
 macroautophagy	3	CAPN1, IKBKG, NEDD4
calpain complex	3	CAPN1, CAPN2, CAPNS2
GTPase binding	3	EPRS1, HSP90AA1, CLTA
structural constituent of eye lens	3	CRYGD, CRYAB, BFSP2
 tumor necrosis factor-mediated signaling pathway	3	IKBKB, IKBKE, TRAF2
clathrin coat assembly	3	EPS15, CLTA, CLTC
clathrin coat of coated pit	3	EPS15, CLTA, CLTC
intermediate filament cytoskeleton	3	USP10, PFDN5, CCT8
 cell size	3	LAMTOR5, HSP90AA1, LARS1
clathrin binding	3	SMAP1, EPN1, TOM1
NIK/NF-kappaB signaling	3	IKBKE, TRAF2, BIRC2
 inflammatory response	3	PSMA6, NLRP2, BIRC2
threonine-type endopeptidase activity	3	PSMB10, PSMB7, PSMB8
proteasome core complex, beta-subunit complex	3	PSMB10, PSMB7, PSMB8
 endothelial cell proliferation	3	PROX1, STAT5A, PDCL3
metallopeptidase activity	2	PSMD14, EIF3H
metal-dependent deubiquitinase activity	2	PSMD14, EIF3H
negative regulation of inflammatory response to antigenic stimulus	2	PSMA1, FYN
methylosome	2	ERH, CLNS1A
GATOR2 complex	2	WDR59, MIOS
ubiquitin-dependent protein binding	2	ANKRD13D, VCP
protein lipidation	2	ALOX12B, WIPI2
establishment of skin barrier	2	ALOX12B, STMN1
cellular response to starvation	2	DSC2, WIPI2
 heart rate by cardiac conduction	2	DSC2, CAMK2D
cornified envelope	2	DSC2, CAPN1
intercalated disc	2	DSC2, FGF13
carbohydrate binding	2	CD207, LAYN
clathrin-coated endocytic vesicle membrane	2	CD207, CLTC
cyclin-dependent protein serine/threonine kinase regulator activity	2	CCNB1, CCNB2
mitotic cell cycle phase transition	2	CCNB1, CCNB2
 fibroblast proliferation	2	CCNB1, PDGFD
 attachment of spindle microtubules to kinetochore	2	CCNB1, SPAG5
 mitochondrial ATP synthesis coupled electron transport	2	CCNB1, CDK1
cyclin B1-CDK1 complex	2	CCNB1, CDK1
maintenance of protein location in nucleus	2	SKP1, BBS4
 ubiquitin protein ligase activity	2	SKP1, CDC20
SCF ubiquitin ligase complex	2	SKP1, FBXO45
 growth	2	CCNB2, PPP2R1A
T cell homeostasis	2	CCNB2, PPP2R1A
thymus development	2	CCNB2, MAP2K2
protein serine/threonine phosphatase activity	2	PPP2R1A, CDKN3
 DNA replication	2	PPP2R1A, CDK1
response to organic substance	2	PPP2R1A, CDK3
 cell adhesion	2	PPP2R1A, CYTH3
meiotic sister chromatid cohesion, centromeric	2	PPP2R1A, BUB1B
peptidyl-serine dephosphorylation	2	PPP2R1A, NCK1
chaperone cofactor-dependent protein refolding	2	DNAJC7, PTGES3
 cellular response to heat	2	DNAJC7, DNAJC2
adenyl-nucleotide exchange factor activity	2	BAG3, HSPBP1
autophagosome assembly	2	BAG3, WIPI2
cellular response to unfolded protein	2	BAG3, OPTN
chaperone-mediated autophagy	2	BAG3, HSP90AA1
aggresome assembly	2	BAG3, VCP
extrinsic apoptotic signaling pathway in absence of ligand	2	BAG3, GSK3A
stress fiber	2	BAG3, DAAM1
aggresome	2	BAG3, EPS15
cell maturation	2	TUSC2, BFSP2
 mitochondrial membrane potential	2	TUSC2, VCP
 reactive oxygen species metabolic process	2	TUSC2, BIRC2
intraciliary retrograde transport	2	IFT122, DYNLL1
intraciliary transport	2	IFT122, IFT81
protein localization to cilium	2	IFT122, BBS4
non-motile cilium assembly	2	IFT122, BBS4
photoreceptor connecting cilium	2	IFT122, BBS4
non-motile cilium	2	IFT122, BBS4
molecular sequestering activity	2	HSPBP1, EPN1
phosphatidylinositol-mediated signaling	2	PLCB2, INPP5A
ubiquitin modification-dependent histone binding	2	DNAJC2, USP15
dynein axonemal particle	2	STIP1, HSP90AB1
microtubule bundle formation	2	CHP1, MARK4
negative regulation of protein phosphorylation	2	CHP1, RABGEF1
cytoplasmic microtubule organization	2	CHP1, CAMSAP2
negative regulation of protein autophosphorylation	2	CHP1, MVP
 protein transport	2	CHP1, GAPVD1
cellular response to calcium ion	2	CPNE5, CAMK2D
 dendrite extension	2	CPNE5, SMURF1
T cell proliferation	2	CTPS1, PSMB10
phosphoprotein binding	2	UBASH3B, PIH1D1
peptidyl-tyrosine dephosphorylation	2	UBASH3B, PTPN12
negative regulation of osteoclast differentiation	2	UBASH3B, PIK3R1
transcription regulator complex	2	TLE3, NAA16
phagophore assembly site	2	WIPI2, TAX1BP1
integrin binding	2	TLN1, TLN2
vinculin binding	2	TLN1, SORBS3
 focal adhesion assembly	2	TLN1, DAPK3
nucleoside diphosphate kinase activity	2	NME2, NME1
G-quadruplex DNA binding	2	NME2, LONP1
UTP biosynthetic process	2	NME2, NME1
 epithelial cell proliferation	2	NME2, NME1
cell periphery	2	NME2, ARHGEF5
lactation	2	NME1, STAT5A
neuron differentiation	2	NRBP2, EIF4G1
pore complex assembly	2	CCT3, CCT8
CD40 signaling pathway	2	TNIP2, RNF31
 B cell activation	2	TNIP2, SH3KBP1
negative regulation of endothelial cell apoptotic process	2	TNIP2, PDPK1
lysosome localization	2	RNF167, SYTL4
protein K29-linked ubiquitination	2	RNF167, ITCH
cellular response to leucine starvation	2	RNF167, LARS1
SNAP receptor activity	2	SNAP29, YKT6
vesicle targeting	2	SNAP29, YKT6
SNARE complex	2	SNAP29, YKT6
hippo signaling	2	FAT4, AMOTL1
single-stranded DNA binding	2	LONP1, RBMS1
single-stranded RNA binding	2	LONP1, AGO1
PH domain binding	2	LONP1, INPP5A
insulin receptor substrate binding	2	LONP1, PIK3R1
protein quality control for misfolded or incompletely synthesized proteins	2	LONP1, ZER1
mitochondrion organization	2	LONP1, PUM2
response to aluminum ion	2	LONP1, ALAD
cellular response to oxidative stress	2	LONP1, G6PD
double-strand break repair	2	BABAM2, VCP
response to ionizing radiation	2	BABAM2, ALAD
secretory granule membrane	2	DOK3, DIAPH1
protein phosphatase 2A binding	2	GNA12, STAT1
brush border membrane	2	GNA12, HSP90AA1
GDP-dissociation inhibitor activity	2	GPSM2, GDI1
protein self-association	2	GPSM2, ELP1
cerebral cortex radially oriented cell migration	2	FBXO45, DIXDC1
 synaptic vesicle exocytosis	2	FBXO45, GIT1
presynaptic cytosol	2	FBXO45, GDI1
adenylate cyclase-activating dopamine receptor signaling pathway	2	GNG2, GNAS
supramolecular fiber organization	2	MFAP4, HSP90AB1
collagen-containing extracellular matrix	2	MFAP4, HSP90AA1
beta-2 adrenergic receptor binding	2	GNAS, NEDD4
ionotropic glutamate receptor binding	2	GNAS, SDCBP
adenylate cyclase-activating G protein-coupled receptor signaling pathway	2	GNAS, ADCY9
bone development	2	GNAS, PRPSAP2
muscle organ development	2	UNC45B, CRYAB
mRNA polyadenylation	2	CDC73, AHCYL1
negative regulation of myeloid cell differentiation	2	CDC73, SKIC8
negative regulation of epithelial cell proliferation	2	CDC73, TGFBR3
 cell cycle G1/S phase transition	2	CDC73, TRIM39
Cdc73/Paf1 complex	2	CDC73, SKIC8
 T cell anergy	2	ITCH, CBLB
T cell anergy	2	ITCH, CBLB
CD4-positive, alpha-beta T cell proliferation	2	ITCH, CBLB
 necroptotic process	2	ITCH, BIRC2
negative regulation of CD4-positive, alpha-beta T cell proliferation	2	ITCH, CBLB
negative regulation of BMP signaling pathway	2	SMURF1, UBE2D3
Wnt signaling pathway, planar cell polarity pathway	2	SMURF1, DAAM1
substrate localization to autophagosome	2	SMURF1, TOM1
 ubiquitin-dependent protein catabolic process	2	SMURF1, UBE3A
suppression of viral release by host	2	TRIM35, TRIM11
 Notch signaling pathway	2	AAK1, LLGL2
 clathrin-dependent endocytosis	2	AAK1, SMAP1
synaptic vesicle membrane	2	AMPH, CLTA
brush border	2	CAPZA2, FLII
 receptor-mediated endocytosis	2	CD2AP, CBL
negative regulation of small GTPase mediated signal transduction	2	CD2AP, SH3BP1
fibrillar center	2	CD2AP, DSN1
neuromuscular junction	2	CD2AP, PDZRN3
filamentous actin	2	CD2AP, NCKAP1
spectrin binding	2	DCTN2, CAMSAP2
dynactin complex	2	DCTN2, DCTN6
actin monomer binding	2	TWF1, MRTFA
 cardiac muscle hypertrophy	2	TWF1, CAMK2D
negative regulation of actin filament polymerization	2	TWF1, BBS4
myofibril	2	TWF1, PSMA6
Rab GDP-dissociation inhibitor activity	2	GDI1, GDI2
myelin sheath	2	GDI1, HSP90AA1
inositol-polyphosphate 5-phosphatase activity	2	INPP5A, INPP5J
inositol-1,4,5-trisphosphate 5-phosphatase activity	2	INPP5A, INPP5J
inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity	2	INPP5A, INPP5J
inositol phosphate metabolic process	2	INPP5A, INPP5J
phosphatidylinositol dephosphorylation	2	INPP5A, INPP5J
negative regulation of GTPase activity	2	RAP1GDS1, BBS4
protein localization to nucleus	2	RAP1GDS1, NUAK2
neurexin family protein binding	2	SYTL4, SDCBP
transport vesicle membrane	2	SYTL4, SCGN
sterol transporter activity	2	OSBP2, OSBPL2
cholesterol binding	2	OSBP2, OSBPL2
 mRNA splicing, via spliceosome	2	CLNS1A, NCBP1
serine-type peptidase activity	2	DPP8, DPP9
dipeptidyl-peptidase activity	2	DPP8, DPP9
cytoskeletal protein binding	2	FARP1, CAPN2
dendrite morphogenesis	2	FARP1, FYN
postsynaptic actin cytoskeleton organization	2	FARP1, DBNL
ribosomal small subunit biogenesis	2	RIOK1, RPS24
transforming growth factor beta receptor binding	2	USP15, TGFBR3
pathway-restricted SMAD protein phosphorylation	2	USP15, TGFBR3
iron-sulfur cluster binding	2	NUBP1, NUBP2
ATP-dependent FeS chaperone activity	2	NUBP1, NUBP2
vesicle coating	2	TRAPPC3, TRAPPC6B
vesicle tethering	2	TRAPPC3, TRAPPC6B
TRAPP complex	2	TRAPPC3, TRAPPC6B
TRAPPII protein complex	2	TRAPPC3, TRAPPC6B
cis-Golgi network	2	TRAPPC6B, PIK3R1
Arp2/3 complex-mediated actin nucleation	2	ARPC1A, ARPC1B
Arp2/3 protein complex	2	ARPC1A, ARPC1B
site of double-strand break	2	ARPC1A, VCP
response to estradiol	2	ARPC1B, CRYAB
response to estrogen	2	ARPC1B, HSP90AA1
 hippo signaling	2	IQCJ-SCHIP1, NUAK2
proline-rich region binding	2	GIGYF2, NEDD4
feeding behavior	2	GIGYF2, FYN
post-embryonic development	2	GIGYF2, PPP1R13L
mRNA destabilization	2	GIGYF2, FXR2
proximal dendrite	2	GIGYF2, GSK3A
Cul2-RING ubiquitin ligase complex	2	PRAME, ZER1
 smoothened signaling pathway	2	IFT81, PDCL
glutathione metabolic process	2	G6PD, GSTT2B
negative regulation of cell growth involved in cardiac muscle cell development	2	G6PD, GSK3A
 calcium ion transmembrane transport via high voltage-gated calcium channel	2	G6PD, CAMK2D
negative regulation of reactive oxygen species metabolic process	2	G6PD, CRYAB
myofibril assembly	2	FLII, KLHL41
actin filament severing	2	FLII, FMNL1
pyroptosis	2	DPP9, GSDME
transcription corepressor binding	2	STAT1, PER3
double-stranded DNA binding	2	STAT1, RBMS1
nuclear receptor binding	2	STAT1, PROX1
defense response	2	STAT1, STAT5A
response to nutrient	2	STAT1, ADSL
response to mechanical stimulus	2	STAT1, CAPN2
response to interferon-beta	2	STAT1, IKBKE
cellular response to interferon-beta	2	STAT1, CAPN2
interleukin-9-mediated signaling pathway	2	STAT1, STAT5A
 smooth muscle cell proliferation	2	STAT1, PDGFD
response to cAMP	2	STAT1, BIRC2
type II interferon-mediated signaling pathway	2	STAT1, TYK2
cellular response to organic cyclic compound	2	STAT1, CDK1
 cell cycle process	2	USP51, TXLNG
 NIK/NF-kappaB signaling	2	TRIM44, BIRC2
bile acid biosynthetic process	2	OSBPL2, AMACR
transmembrane transport	2	CNNM1, GSDME
transferase activity	2	MARCHF7, BIRC2
ubiquitin conjugating enzyme binding	2	MARCHF7, TOLLIP
glycolytic process	2	ENO3, LDHA
protein kinase regulator activity	2	CDC37, HSP90AB1
protein targeting	2	CDC37, HOMER3
 type I interferon-mediated signaling pathway	2	CDC37, IKBKE
HSP90-CDC37 chaperone complex	2	CDC37, HSP90AB1
flavin adenine dinucleotide binding	2	PPOX, MTO1
protoporphyrinogen IX biosynthetic process	2	PPOX, ALAD
heme biosynthetic process	2	PPOX, ALAD
mitochondrial intermembrane space	2	PPOX, CAPN2
mitochondrial membrane	2	PPOX, IKBKE
cyclin-dependent protein serine/threonine kinase activity	2	CDK1, CDK3
acetyltransferase activator activity	2	CDK1, PDCD5
cyclin binding	2	CDK1, CDK3
animal organ regeneration	2	CDK1, TGFBR3
protein localization to kinetochore	2	CDK1, SPDL1
 embryonic development	2	CDK1, MBIP
response to cadmium ion	2	CDK1, ALAD
rhythmic process	2	CDK1, UBE3A
 cardiac muscle cell proliferation	2	CDK1, TGFBR3
ERK1 and ERK2 cascade	2	CDK1, MAP2K2
microtubule cytoskeleton organization involved in mitosis	2	CDK1, TACC3
spindle microtubule	2	CDK1, SKA3
Rac protein signal transduction	2	NCKAP1, DBNL
G protein-coupled glutamate receptor binding	2	HOMER2, HOMER3
G protein-coupled glutamate receptor signaling pathway	2	HOMER2, HOMER3
behavioral response to cocaine	2	HOMER2, SDK1
 store-operated calcium entry	2	HOMER2, HOMER3
intracellular organelle	2	HOMER2, PIP4K2C
RNA endonuclease activity	2	AGO1, NOB1
miRNA-mediated gene silencing by inhibition of translation	2	AGO1, EIF4G1
miRNA-mediated gene silencing by mRNA destabilization	2	AGO1, MOV10
non-membrane spanning protein tyrosine kinase activity	2	FYN, TYK2
phospholipase activator activity	2	FYN, PDPK1
phospholipase binding	2	FYN, PDPK1
stimulatory C-type lectin receptor signaling pathway	2	FYN, IKBKB
adaptive immune response	2	FYN, DBNL
learning	2	FYN, FGF13
forebrain development	2	FYN, STIL
vascular endothelial growth factor receptor signaling pathway	2	FYN, BCAR1
leukocyte migration	2	FYN, ADA
 cysteine-type endopeptidase activity	2	FYN, BIRC2
perinuclear endoplasmic reticulum	2	FYN, CAPN2
glial cell projection	2	FYN, FMR1
RNA catabolic process	2	NCBP1, RNASEH1
mRNA export from nucleus	2	NCBP1, FMR1
miRNA-mediated gene silencing	2	NCBP1, MOV10
mRNA cap binding complex	2	NCBP1, FMR1
translation repressor activity	2	FMR1, SAMD4B
RNA stem-loop binding	2	FMR1, EPRS1
translation regulator activity	2	FMR1, FXR2
molecular condensate scaffold activity	2	FMR1, NCK1
 alternative mRNA splicing, via spliceosome	2	FMR1, FXR2
negative regulation of translational initiation	2	FMR1, EIF3E
mRNA transport	2	FMR1, MVP
intracellular non-membrane-bounded organelle	2	FMR1, EIF4G3
axon terminus	2	FMR1, DIXDC1
dendritic spine neck	2	FMR1, FXR2
dendritic filopodium	2	FMR1, FXR2
response to cocaine	2	UBE3A, HSP90AA1
progesterone receptor signaling pathway	2	UBE3A, NEDD4
motor learning	2	UBE3A, GIT1
hydrolase activity, hydrolyzing O-glycosyl compounds	2	GNE, ABHD10
 intrinsic apoptotic signaling pathway	2	GSDME, BBC3
platelet-derived growth factor receptor signaling pathway	2	BCAR1, PDGFD
neurotrophin TRK receptor signaling pathway	2	BCAR1, AKT1S1
hepatocyte growth factor receptor signaling pathway	2	BCAR1, STMN1
 epidermal growth factor receptor signaling pathway	2	PTPN12, CBL
 myoblast differentiation	2	KLHL41, MAP3K5
pseudopodium	2	KLHL41, CAPN2
M band	2	KLHL41, CRYAB
retrograde protein transport, ER to cytosol	2	NPLOC4, VCP
VCP-NPL4-UFD1 AAA ATPase complex	2	NPLOC4, VCP
protein kinase C binding	2	IRS1, HDAC7
phosphatidylinositol 3-kinase binding	2	IRS1, PIK3R1
phosphatidylinositol 3-kinase signaling	2	IRS1, PIK3R1
glucose homeostasis	2	IRS1, TSC22D4
 phosphatidylinositol 3-kinase activity	2	IRS1, PIK3R1
 glucose import	2	IRS1, PIK3R1
 insulin receptor signaling pathway	2	IRS1, PIK3R1
 cell division	2	MBIP, PDGFD
 tubulin deacetylation	2	MBIP, FNTA
 protein autophosphorylation	2	PDGFD, TAOK2
endoplasmic reticulum lumen	2	PDGFD, DNAJB9
endosome to melanosome transport	2	ANKRD27, AP3D1
 dendrite morphogenesis	2	ANKRD27, NEDD4
transcription elongation factor complex	2	MLLT3, ELP2
negative regulation of peptidyl-serine phosphorylation	2	NCK1, INPP5J
 translation in response to endoplasmic reticulum stress	2	NCK1, EIF4G1
 T cell proliferation	2	NCK1, TYK2
T cell activation	2	NCK1, ADA
vesicle membrane	2	NCK1, TRAF2
peroxisome	2	AMACR, VWA8
glucocorticoid receptor signaling pathway	2	PTGES3, NEDD4
negative regulation of microtubule polymerization	2	INPP5J, STMN1
microtubule-based process	2	DYNLL2, VBP1
G1 to G0 transition	2	WDR6, RPL23
tertiary granule membrane	2	DYNLL1, STOM
GTPase activating protein binding	2	FMNL1, GAPVD1
adenylate cyclase binding	2	CAP2, CAP1
activation of adenylate cyclase activity	2	CAP2, CAP1
cAMP-mediated signaling	2	CAP2, CAP1
tertiary granule lumen	2	YPEL5, DBNL
negative regulation of leukocyte migration	2	ADA, RABGEF1
xenobiotic metabolic process	2	ADA, AIP
AMP salvage	2	ADA, ADSL
 smooth muscle contraction	2	ADA, DAPK3
negative regulation of inflammatory response	2	ADA, RABGEF1
 T cell receptor signaling pathway	2	ADA, IKBKG
lung development	2	EIF4G1, PROX1
histone deacetylase activity	2	HDAC7, SUDS3
histone deacetylation	2	HDAC7, SUDS3
negative regulation of NIK/NF-kappaB signaling	2	HDAC7, NLRP2
 synaptic plasticity	2	CDC20, ERC1
 dendrite development	2	CDC20, CAMSAP2
negative regulation of ubiquitin-protein transferase activity	2	CDC20, BUB1B
 synapse maturation	2	CDC20, CAMK2B
anaphase-promoting complex	2	CDC20, BUB1B
mitotic checkpoint complex	2	CDC20, BUB1B
protein-cysteine S-palmitoyltransferase activity	2	ZDHHC9, YKT6
endoplasmic reticulum-Golgi intermediate compartment membrane	2	ZDHHC9, YKT6
cleavage furrow formation	2	SNX18, SNX9
plasma membrane tubulation	2	SNX18, SNX9
 autophagosome assembly	2	SNX18, PIP4K2C
recycling endosome membrane	2	SNX18, OPTN
myosin phosphatase activity	2	CDKN3, RPAP2
nucleic acid binding	2	RNASEH1, IMPDH1
establishment or maintenance of epithelial cell apical/basal polarity	2	LLGL2, PARD6B
establishment of spindle orientation	2	LLGL2, SPAG5
negative regulation of protein-containing complex assembly	2	RIOK3, CRYAB
 innate immune response	2	RIOK3, BIRC2
MAP kinase kinase kinase activity	2	TAOK2, MAP3K5
protein serine/threonine kinase activator activity	2	TAOK2, MAP2K2
activation of protein kinase activity	2	TAOK2, CAMKK2
 stress-activated MAPK cascade	2	TAOK2, MAP2K2
lysosomal lumen	2	CTSA, HSP90AA1
apoptotic signaling pathway	2	MAP3K5, DAPK3
programmed necrotic cell death	2	MAP3K5, TRAF2
IRE1-TRAF2-ASK1 complex	2	MAP3K5, TRAF2
MHC class II protein complex binding	2	HSP90AB1, HSP90AA1
nitric-oxide synthase regulator activity	2	HSP90AB1, HSP90AA1
TPR domain binding	2	HSP90AB1, HSP90AA1
ATP-dependent protein binding	2	HSP90AB1, MYO9B
central nervous system neuron axonogenesis	2	HSP90AB1, HSP90AA1
establishment of cell polarity	2	HSP90AB1, HSP90AA1
 nitric oxide biosynthetic process	2	HSP90AB1, HSP90AA1
axon extension	2	HSP90AB1, HSP90AA1
 tau-protein kinase activity	2	HSP90AB1, HSP90AA1
aryl hydrocarbon receptor complex	2	HSP90AB1, AIP
phosphatidylinositol 3-kinase regulatory subunit binding	2	CBL, PIK3R1
negative regulation of epidermal growth factor-activated receptor activity	2	CBL, CBLB
male gonad development	2	CBL, EIF2S2
negative regulation of epidermal growth factor receptor signaling pathway	2	CBL, MVP
response to starvation	2	CBL, ADSL
mast cell degranulation	2	CBL, RABGEF1
response to antibiotic	2	CBL, HSP90AA1
 platelet-derived growth factor receptor-alpha signaling pathway	2	CBL, CBLB
NLS-bearing protein import into nucleus	2	CBLB, KPNA6
negative regulation of toll-like receptor signaling pathway	2	PDPK1, OTUD4
 protein localization to plasma membrane	2	PDPK1, PIK3R1
protein import into nucleus	2	KPNA6, PIK3R1
pyridoxal phosphate binding	2	SDSL, PSAT1
ribonucleoside triphosphate phosphatase activity	2	NTPCR, ABCE1
CTPase activity	2	NTPCR, ABCE1
neurotrophin TRKA receptor binding	2	PIK3R1, SHC1
