Feature	Number of Genes	Genes
T-tubule	1	AHNAK2
costamere	1	AHNAK2
NF-kappaB binding	1	TP53BP2
intrinsic apoptotic signaling pathway by p53 class mediator	1	TP53BP2
 execution phase of apoptosis	1	TP53BP2
negative regulation of small GTPase mediated signal transduction	1	CGNL1
humoral immune response	1	TFE3
 osteoclast differentiation	1	TFE3
 cell adhesion	1	TFE3
 brown fat cell differentiation	1	TFE3
protein phosphatase activator activity	1	PHACTR4
neural crest cell migration	1	PHACTR4
enteric nervous system development	1	PHACTR4
closure of optic fissure	1	PHACTR4
negative regulation of integrin-mediated signaling pathway	1	PHACTR4
1-phosphatidylinositol binding	1	EPB41
spectrin binding	1	EPB41
 calcium ion transport	1	EPB41
 intestinal absorption	1	EPB41
 protein localization to cell cortex	1	EPB41
spectrin-associated cytoskeleton	1	EPB41
cortical cytoskeleton	1	EPB41
activation of adenylate cyclase activity	1	RAF1
response to muscle stretch	1	RAF1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	RAF1
intermediate filament cytoskeleton organization	1	RAF1
 cell differentiation	1	RAF1
death-inducing signaling complex assembly	1	RAF1
pseudopodium	1	RAF1
eye development	1	SIPA1L3
stress fiber	1	SIPA1L3
tricellular tight junction	1	SIPA1L3
protein localization to endosome	1	MICALL1
plasma membrane tubulation	1	MICALL1
endosome transport via multivesicular body sorting pathway	1	DENND10
 early endosome to late endosome transport	1	DENND10
cytokine receptor activity	1	IL13RA2
cytokine binding	1	IL13RA2
negative regulation of immunoglobulin production	1	IL13RA2
immunoglobulin mediated immune response	1	IL13RA2
negative regulation of mast cell degranulation	1	IL13RA2
external side of plasma membrane	1	IL13RA2
RNA splicing, via transesterification reactions	1	LSM1
Lsm1-7-Pat1 complex	1	LSM1
anterior/posterior pattern specification	1	HOXD4
stem cell differentiation	1	HOXD4
neural tube patterning	1	DZIP1L
floor plate development	1	DZIP1L
ciliary transition zone assembly	1	DZIP1L
GDP-dissociation inhibitor activity	1	ITGB1BP1
integrin binding	1	ITGB1BP1
blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1	ITGB1BP1
negative regulation of cell adhesion involved in substrate-bound cell migration	1	ITGB1BP1
Notch signaling pathway	1	ITGB1BP1
integrin-mediated signaling pathway	1	ITGB1BP1
 endothelial cell migration	1	ITGB1BP1
biomineral tissue development	1	ITGB1BP1
negative regulation of protein binding	1	ITGB1BP1
activation of protein kinase B activity	1	ITGB1BP1
integrin activation	1	ITGB1BP1
 cell adhesion mediated by integrin	1	ITGB1BP1
tube formation	1	ITGB1BP1
cellular response to vascular endothelial growth factor stimulus	1	ITGB1BP1
cellular response to fibroblast growth factor stimulus	1	ITGB1BP1
myoblast migration	1	ITGB1BP1
negative regulation of focal adhesion assembly	1	ITGB1BP1
negative regulation of protein targeting to membrane	1	ITGB1BP1
blood vessel diameter maintenance	1	ITGB1BP1
negative regulation of substrate adhesion-dependent cell spreading	1	ITGB1BP1
 integrin-mediated signaling pathway	1	ITGB1BP1
ruffle	1	ITGB1BP1
damaged DNA binding	1	DDB2
nucleotide-excision repair	1	DDB2
pyrimidine dimer repair	1	DDB2
cellular response to UV	1	DDB2
UV-damage excision repair	1	DDB2
Cul4A-RING E3 ubiquitin ligase complex	1	DDB2
Cul4B-RING E3 ubiquitin ligase complex	1	DDB2
Cul4-RING E3 ubiquitin ligase complex	1	DDB2
site of DNA damage	1	DDB2
piecemeal microautophagy of the nucleus	1	SNX7
ErbB-2 class receptor binding	1	CDK5
acetylcholine receptor activator activity	1	CDK5
histone kinase activity	1	CDK5
ErbB-3 class receptor binding	1	CDK5
synaptic transmission, dopaminergic	1	CDK5
synapse assembly	1	CDK5
skeletal muscle tissue development	1	CDK5
Schwann cell development	1	CDK5
sensory perception of pain	1	CDK5
cerebellar cortex formation	1	CDK5
layer formation in cerebral cortex	1	CDK5
corpus callosum development	1	CDK5
negative regulation of axon extension	1	CDK5
negative regulation of synaptic plasticity	1	CDK5
 glial cell apoptotic process	1	CDK5
synaptic transmission, glutamatergic	1	CDK5
protein localization to synapse	1	CDK5
serine phosphorylation of STAT protein	1	CDK5
 calcium ion-dependent exocytosis	1	CDK5
negative regulation of protein export from nucleus	1	CDK5
axon extension	1	CDK5
oligodendrocyte differentiation	1	CDK5
dendrite morphogenesis	1	CDK5
neuron apoptotic process	1	CDK5
excitatory postsynaptic potential	1	CDK5
 dendritic spine morphogenesis	1	CDK5
 presynaptic cytosolic calcium ion concentration	1	CDK5
 presynaptic cytosolic calcium concentration	1	CDK5
negative regulation of neuron death	1	CDK5
 voltage-gated calcium channel activity	1	CDK5
 synaptic vesicle recycling	1	CDK5
cellular response to amyloid-beta	1	CDK5
 synapse pruning	1	CDK5
 actin cytoskeleton reorganization	1	CDK5
protein kinase 5 complex	1	CDK5
filopodium	1	CDK5
protein-L-histidine N-pros-methyltransferase activity	1	METTL9
methylation	1	METTL9
trans-Golgi network membrane	1	SCAMP1
specific granule membrane	1	SCAMP1
cell-cell junction assembly	1	TJP1
maintenance of blood-brain barrier	1	TJP1
protein localization to adherens junction	1	TJP1
 cell junction assembly	1	TJP1
protein localization to bicellular tight junction	1	TJP1
 blood-brain barrier permeability	1	TJP1
 bicellular tight junction assembly	1	TJP1
podosome	1	TJP1
gap junction	1	TJP1
neural tube formation	1	STK3
endocardium development	1	STK3
negative regulation of organ growth	1	STK3
protein tetramerization	1	STK3
primitive hemopoiesis	1	STK3
cell differentiation involved in embryonic placenta development	1	STK3
 cell differentiation involved in embryonic placenta development	1	STK3
hepatocyte apoptotic process	1	STK3
 extrinsic apoptotic signaling pathway via death domain receptors	1	STK3
mitochondrial respiratory chain complex I assembly	1	TMEM186
acrosome assembly	1	VPS13B
maintenance of lens transparency	1	VPS13B
adipose tissue development	1	VPS13B
acrosomal membrane	1	VPS13B
endoplasmic reticulum-Golgi intermediate compartment membrane	1	VPS13B
fibrillar center	1	SAMD4A
 Rac protein signal transduction	1	SSX2IP
intraciliary transport involved in cilium assembly	1	SSX2IP
protein kinase C activity	1	PRKCI
calcium-dependent protein kinase C activity	1	PRKCI
negative regulation of glial cell apoptotic process	1	PRKCI
establishment of apical/basal cell polarity	1	PRKCI
secretion	1	PRKCI
Golgi vesicle budding	1	PRKCI
 glial cell proliferation	1	PRKCI
 postsynaptic membrane neurotransmitter receptor levels	1	PRKCI
 endothelial cell apoptotic process	1	PRKCI
Schmidt-Lanterman incisure	1	PRKCI
polypeptide N-acetylgalactosaminyltransferase activity	1	GALNT9
protein O-linked glycosylation	1	GALNT9
O-glycan processing	1	GALNT9
protein kinase A regulatory subunit binding	1	AKAP7
 protein kinase A signaling	1	AKAP7
hippocampal mossy fiber to CA3 synapse	1	AKAP7
synaptic vesicle recycling	1	GIT2
hyaluronic acid binding	1	HMMR
cargo receptor activity	1	HMMR
hyaluronan catabolic process	1	HMMR
cell surface	1	HMMR
retrograde transport, endosome to Golgi	1	TBC1D23
vesicle tethering to Golgi	1	TBC1D23
embryonic brain development	1	TBC1D23
alpha-actinin binding	1	MAGI1
transmembrane receptor protein tyrosine kinase activity	1	DDR1
collagen binding	1	DDR1
protein tyrosine kinase collagen receptor activity	1	DDR1
multicellular organism development	1	DDR1
embryo implantation	1	DDR1
lactation	1	DDR1
 extracellular matrix disassembly	1	DDR1
smooth muscle cell migration	1	DDR1
 kinase activity	1	DDR1
collagen-activated tyrosine kinase receptor signaling pathway	1	DDR1
ear development	1	DDR1
wound healing, spreading of cells	1	DDR1
branching involved in mammary gland duct morphogenesis	1	DDR1
mammary gland alveolus development	1	DDR1
smooth muscle cell-matrix adhesion	1	DDR1
neuron projection extension	1	DDR1
Rab protein signal transduction	1	RAB15
 regulated secretory pathway	1	RAB15
methyl-CpG binding	1	ZBTB21
POZ domain binding	1	ZBTB21
actomyosin contractile ring assembly	1	ANLN
septin ring assembly	1	ANLN
 exit from mitosis	1	ANLN
septin ring organization	1	ANLN
podocyte cell migration	1	ANLN
 bleb assembly	1	ANLN
actomyosin contractile ring	1	ANLN
bleb	1	ANLN
miRNA binding	1	TUT4
RNA uridylyltransferase activity	1	TUT4
oocyte maturation	1	TUT4
miRNA metabolic process	1	TUT4
miRNA catabolic process	1	TUT4
pre-miRNA processing	1	TUT4
RNA 3'-end processing	1	TUT4
RNA 3' uridylation	1	TUT4
retrotransposon silencing by mRNA destabilization	1	TUT4
polyuridylation-dependent mRNA catabolic process	1	TUT4
Met1-linked polyubiquitin deubiquitinase activity	1	CYLD
ubiquitin-dependent protein catabolic process	1	CYLD
negative regulation of type I interferon production	1	CYLD
negative regulation of JNK cascade	1	CYLD
 inflammatory response	1	CYLD
 necroptotic process	1	CYLD
necroptotic process	1	CYLD
negative regulation of NIK/NF-kappaB signaling	1	CYLD
protein linear deubiquitination	1	CYLD
negative regulation of interleukin-18-mediated signaling pathway	1	CYLD
 extrinsic apoptotic signaling pathway	1	CYLD
virus maturation	1	MVB12A
endosome to lysosome transport via multivesicular body sorting pathway	1	MVB12A
viral budding via host ESCRT complex	1	MVB12A
viral budding	1	MVB12A
ESCRT I complex	1	MVB12A
hemopoiesis	1	RTKN2
negative regulation of intrinsic apoptotic signaling pathway	1	RTKN2
phosphotyrosine residue binding	1	IRS1
insulin receptor binding	1	IRS1
SH2 domain binding	1	IRS1
 glucose metabolic process	1	IRS1
 fatty acid beta-oxidation	1	IRS1
response to peptide hormone	1	IRS1
negative regulation of insulin receptor signaling pathway	1	IRS1
 insulin receptor signaling pathway	1	IRS1
cellular response to fatty acid	1	IRS1
insulin receptor complex	1	IRS1
 interleukin-12 production	1	MAST2
spermatid differentiation	1	MAST2
phosphatidylinositol-3,4,5-trisphosphate binding	1	PARD3
protein kinase C-activating G protein-coupled receptor signaling pathway	1	PARD3
asymmetric cell division	1	PARD3
negative regulation of peptidyl-threonine phosphorylation	1	PARD3
myelination in peripheral nervous system	1	PARD3
internode region of axon	1	PARD3
establishment of protein localization to plasma membrane	1	AFDN
 centriole replication	1	SPICE1
metaphase plate congression	1	SPICE1
methyltransferase activity	1	EEF1AKMT3
heat shock protein binding	1	EEF1AKMT3
peptidyl-lysine methylation	1	EEF1AKMT3
chromosome	1	EEF1AKMT3
carboxypeptidase activity	1	CPE
metallocarboxypeptidase activity	1	CPE
molecular function activator activity	1	CPE
cardiac left ventricle morphogenesis	1	CPE
peptide metabolic process	1	CPE
neuropeptide signaling pathway	1	CPE
protein processing	1	CPE
insulin processing	1	CPE
peptide hormone secretion	1	CPE
protein localization to secretory granule	1	CPE
protein modification process	1	CPE
protein localization to membrane	1	CPE
phosphatidylserine binding	1	FCHO2
membrane invagination	1	FCHO2
clathrin-dependent endocytosis	1	FCHO2
clathrin-coated pit	1	FCHO2
presynaptic endocytic zone membrane	1	FCHO2
attachment of mitotic spindle microtubules to kinetochore	1	RMDN1
motile cilium assembly	1	ENKD1
9+0 non-motile cilium	1	ENKD1
mitotic sister chromatid segregation	1	TUBG2
meiotic spindle organization	1	TUBG2
protein tyrosine kinase inhibitor activity	1	CEP43
hindbrain development	1	CEP290
otic vesicle formation	1	CEP290
camera-type eye development	1	CEP290
pronephros development	1	CEP290
specific granule lumen	1	CEP290
ciliary transition zone	1	CEP290
MKS complex	1	CEP290
dihydropyrimidinase activity	1	CRMP1
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	1	CRMP1
filamin binding	1	CRMP1
pyrimidine nucleobase catabolic process	1	CRMP1
negative regulation of actin filament binding	1	CRMP1
mitochondrial electron transport, NADH to ubiquinone	1	COQ9
ubiquinone biosynthetic process	1	COQ9
ubiquinone biosynthesis complex	1	COQ9
cullin family protein binding	1	KLHL21
chromosome passenger complex localization to spindle midzone	1	KLHL21
polar microtubule	1	KLHL21
minus-end-directed microtubule motor activity	1	DNAH14
dynein intermediate chain binding	1	DNAH14
dynein complex	1	DNAH14
 establishment of cell polarity	1	PLEKHG3
 centriole-centriole cohesion	1	CEP250
detection of light stimulus involved in visual perception	1	CEP250
protein monoubiquitination	1	KLHL12
neural crest formation	1	KLHL12
neural crest cell development	1	KLHL12
COPII vesicle coating	1	KLHL12
COPII vesicle coat	1	KLHL12
COPII-coated ER to Golgi transport vesicle	1	KLHL12
ossification	1	CLEC11A
endopeptidase activity	1	PSMB5
threonine-type endopeptidase activity	1	PSMB5
peptidase activity	1	PSMB5
proteolysis	1	PSMB5
proteasome-mediated ubiquitin-dependent protein catabolic process	1	PSMB5
proteasome complex	1	PSMB5
proteasome core complex	1	PSMB5
proteasome core complex, beta-subunit complex	1	PSMB5
enzyme regulator activity	1	MTMR9
 phosphatase activity	1	MTMR9
structural constituent of nuclear pore	1	NUP107
post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	1	NUP107
female gonad development	1	NUP107
nuclear pore complex assembly	1	NUP107
nephron development	1	NUP107
nuclear pore	1	NUP107
nuclear pore outer ring	1	NUP107
nuclear periphery	1	NUP107
microtubule bundle formation	1	CDK5RAP2
microtubule organizing center organization	1	CDK5RAP2
 microtubule polymerization	1	CDK5RAP2
negative regulation of centriole replication	1	CDK5RAP2
 mitotic cell cycle spindle assembly checkpoint	1	CDK5RAP2
scavenger receptor activity	1	DMBT1
zymogen binding	1	DMBT1
pattern recognition receptor activity	1	DMBT1
calcium-dependent protein binding	1	DMBT1
epithelial cell differentiation	1	DMBT1
induction of bacterial agglutination	1	DMBT1
defense response to Gram-negative bacterium	1	DMBT1
defense response to Gram-positive bacterium	1	DMBT1
spindle assembly	1	TUBGCP2
meiotic cell cycle	1	TUBGCP2
equatorial microtubule organizing center	1	TUBGCP2
 TOR signaling	1	RRAGD
cellular response to amino acid stimulus	1	RRAGD
cellular response to leucine	1	RRAGD
 TORC1 signaling	1	RRAGD
cellular response to leucine starvation	1	RRAGD
Gtr1-Gtr2 GTPase complex	1	RRAGD
G-protein beta/gamma-subunit complex binding	1	CETN3
nuclear pore nuclear basket	1	CETN3
transcription export complex 2	1	CETN3
spermatid development	1	FNDC3A
fertilization	1	FNDC3A
Sertoli cell development	1	FNDC3A
acrosomal vesicle	1	FNDC3A
MAP kinase kinase kinase kinase activity	1	MAP4K3
response to tumor necrosis factor	1	MAP4K3
microtubule polymerization	1	MAP7D3
G protein activity	1	RAB11B
myosin V binding	1	RAB11B
receptor recycling	1	RAB11B
transferrin transport	1	RAB11B
 monoatomic anion transport	1	RAB11B
constitutive secretory pathway	1	RAB11B
amyloid-beta clearance by transcytosis	1	RAB11B
 endocytic recycling	1	RAB11B
synaptic vesicle	1	RAB11B
transcription coregulator activity	1	ZBED1
SUMO ligase activity	1	ZBED1
negative regulation by host of viral genome replication	1	ZBED1
protein autosumoylation	1	ZBED1
endocytic vesicle	1	RAB11FIP3
postsynaptic recycling endosome membrane	1	RAB11FIP3
centrosome duplication	1	CEP152
de novo centriole assembly involved in multi-ciliated epithelial cell differentiation	1	CEP152
deuterosome	1	CEP152
procentriole	1	CEP152
procentriole replication complex	1	CEP152
phosphatidylinositol-3,4-bisphosphate binding	1	PLEK2
 plasma membrane bounded cell projection assembly	1	PLEK2
lamellipodium membrane	1	PLEK2
MAP kinase kinase activity	1	BRAF
myeloid progenitor cell differentiation	1	BRAF
animal organ morphogenesis	1	BRAF
 glucose transmembrane transport	1	BRAF
T cell differentiation in thymus	1	BRAF
substrate adhesion-dependent cell spreading	1	BRAF
stress fiber assembly	1	BRAF
CD4-positive, alpha-beta T cell differentiation	1	BRAF
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1	BRAF
 axon regeneration	1	BRAF
head morphogenesis	1	BRAF
ERK1 and ERK2 cascade	1	BRAF
trehalose metabolism in response to stress	1	BRAF
cellular response to calcium ion	1	BRAF
cellular response to xenobiotic stimulus	1	BRAF
endothelial cell apoptotic process	1	BRAF
 substrate adhesion-dependent cell spreading	1	BRAF
negative regulation of synaptic vesicle exocytosis	1	BRAF
inositol hexakisphosphate binding	1	ITPR3
inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	1	ITPR3
calcium-release channel activity	1	ITPR3
inositol 1,3,4,5 tetrakisphosphate binding	1	ITPR3
inositol 1,4,5 trisphosphate binding	1	ITPR3
inositol phosphate-mediated signaling	1	ITPR3
sensory perception of taste	1	ITPR3
sensory perception of bitter taste	1	ITPR3
sensory perception of sweet taste	1	ITPR3
sensory perception of umami taste	1	ITPR3
release of sequestered calcium ion into cytosol	1	ITPR3
calcium ion homeostasis	1	ITPR3
nuclear outer membrane	1	ITPR3
sarcoplasmic reticulum	1	ITPR3
platelet dense tubular network membrane	1	ITPR3
myelin sheath	1	ITPR3
L27 domain binding	1	DLG1
structural constituent of postsynaptic density	1	DLG1
branching involved in ureteric bud morphogenesis	1	DLG1
immunological synapse formation	1	DLG1
endothelial cell proliferation	1	DLG1
lens development in camera-type eye	1	DLG1
peristalsis	1	DLG1
 actin filament polymerization	1	DLG1
astral microtubule organization	1	DLG1
protein-containing complex localization	1	DLG1
membrane raft organization	1	DLG1
activation of protein kinase activity	1	DLG1
T cell proliferation	1	DLG1
negative regulation of T cell proliferation	1	DLG1
amyloid precursor protein metabolic process	1	DLG1
cortical microtubule organization	1	DLG1
reproductive structure development	1	DLG1
smooth muscle tissue development	1	DLG1
hard palate development	1	DLG1
 ventricular cardiac muscle cell action potential	1	DLG1
maintenance of postsynaptic density structure	1	DLG1
neurotransmitter receptor localization to postsynaptic specialization membrane	1	DLG1
 protein localization to synapse	1	DLG1
 potassium ion import	1	DLG1
 voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	1	DLG1
 potassium ion export across plasma membrane	1	DLG1
immunological synapse	1	DLG1
lateral plasma membrane	1	DLG1
cell projection membrane	1	DLG1
node of Ranvier	1	DLG1
myelin sheath abaxonal region	1	DLG1
lateral loop	1	DLG1
membrane raft	1	DLG1
MPP7-DLG1-LIN7 complex	1	DLG1
postsynaptic density membrane	1	DLG1
protein methylation	1	EEF2KMT
peroxidase activity	1	MPO
heparin binding	1	MPO
response to yeast	1	MPO
hypochlorous acid biosynthetic process	1	MPO
respiratory burst involved in defense response	1	MPO
defense response	1	MPO
response to mechanical stimulus	1	MPO
removal of superoxide radicals	1	MPO
response to food	1	MPO
response to lipopolysaccharide	1	MPO
low-density lipoprotein particle remodeling	1	MPO
defense response to bacterium	1	MPO
hydrogen peroxide catabolic process	1	MPO
defense response to fungus	1	MPO
response to gold nanoparticle	1	MPO
azurophil granule lumen	1	MPO
azurophil granule	1	MPO
phagocytic vesicle lumen	1	MPO
nitrate reductase activity	1	GPHN
molybdopterin cofactor binding	1	GPHN
molybdopterin adenylyltransferase activity	1	GPHN
molybdopterin molybdotransferase activity	1	GPHN
Mo-molybdopterin cofactor biosynthetic process	1	GPHN
establishment of synaptic specificity at neuromuscular junction	1	GPHN
response to metal ion	1	GPHN
molybdenum incorporation into molybdenum-molybdopterin complex	1	GPHN
molybdopterin cofactor biosynthetic process	1	GPHN
glycine receptor clustering	1	GPHN
gamma-aminobutyric acid receptor clustering	1	GPHN
postsynaptic neurotransmitter receptor diffusion trapping	1	GPHN
postsynaptic specialization	1	GPHN
postsynaptic specialization membrane	1	GPHN
purine nucleobase metabolic process	1	PRPS1
pyrimidine nucleotide biosynthetic process	1	PRPS1
urate biosynthetic process	1	PRPS1
hypoxanthine biosynthetic process	1	PRPS1
AMP binding	1	PRPS2
ADP binding	1	PRPS2
pentose-phosphate shunt	1	PRPS2
AMP biosynthetic process	1	PRPS2
cytoplasm organization	1	KIF5B
 synaptic transmission, GABAergic	1	KIF5B
stress granule disassembly	1	KIF5B
natural killer cell mediated cytotoxicity	1	KIF5B
vesicle transport along microtubule	1	KIF5B
mitochondrion transport along microtubule	1	KIF5B
centrosome localization	1	KIF5B
cellular response to type II interferon	1	KIF5B
mitocytosis	1	KIF5B
anterograde neuronal dense core vesicle transport	1	KIF5B
retrograde neuronal dense core vesicle transport	1	KIF5B
 neuroblast proliferation	1	WDR62
 centrosome cycle	1	WDR62
 neuron migration	1	WDR62
Hsp70 protein binding	1	TSC1
ATPase inhibitor activity	1	TSC1
protein-folding chaperone binding	1	TSC1
rRNA export from nucleus	1	TSC1
potassium ion transport	1	TSC1
associative learning	1	TSC1
adult locomotory behavior	1	TSC1
negative regulation of macroautophagy	1	TSC1
negative regulation of ATP-dependent activity	1	TSC1
myelination	1	TSC1
memory T cell differentiation	1	TSC1
 phosphoprotein phosphatase activity	1	TSC1
glucose import	1	TSC1
synapse organization	1	TSC1
cellular response to oxygen-glucose deprivation	1	TSC1
negative regulation of oxidative stress-induced neuron death	1	TSC1
actin filament	1	TSC1
TSC1-TSC2 complex	1	TSC1
protein folding chaperone complex	1	TSC1
muscle organ development	1	SPEG
muscle cell differentiation	1	SPEG
delta-catenin binding	1	PLEKHA7
zonula adherens maintenance	1	PLEKHA7
epithelial cell-cell adhesion	1	PLEKHA7
zonula adherens	1	PLEKHA7
protein retention in Golgi apparatus	1	VPS13D
 mitophagy	1	VPS13D
adenosine 5'-monophosphoramidase activity	1	HINT3
negative regulation of monoatomic ion transmembrane transport	1	YWHAQ
triglyceride mobilization	1	LPIN1
phosphatidic acid biosynthetic process	1	LPIN1
mitotic nuclear membrane disassembly	1	LPIN1
negative regulation of myelination	1	LPIN1
 DNA replication	1	LPIN1
 cold-induced thermogenesis	1	LPIN1
negative regulation of phosphatidate phosphatase activity	1	LPIN1
substrate-dependent cell migration	1	ANKS1A
neuron remodeling	1	ANKS1A
reproductive system development	1	PLEKHA5
 vascular endothelial growth factor signaling pathway	1	JCAD
 blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1	JCAD
transcription coactivator binding	1	TEAD2
disordered domain specific binding	1	TEAD2
 stem cell differentiation	1	TEAD2
microtubule plus-end binding	1	CLIP4
nuclear inclusion body	1	ATXN1
autophagy of peroxisome	1	PIK3R4
nucleus-vacuole junction	1	PIK3R4
kinesin I complex	1	KLC2
iron ion binding	1	ISCU
ferrous iron binding	1	ISCU
2 iron, 2 sulfur cluster binding	1	ISCU
intracellular iron ion homeostasis	1	ISCU
iron-sulfur cluster assembly	1	ISCU
[2Fe-2S] cluster assembly	1	ISCU
[4Fe-4S] cluster assembly	1	ISCU
 mitochondrial electron transport, NADH to ubiquinone	1	ISCU
 aconitate hydratase activity	1	ISCU
negative regulation of iron ion import across plasma membrane	1	ISCU
mitochondrial iron-sulfur cluster assembly complex	1	ISCU
iron-sulfur cluster assembly complex	1	ISCU
negative regulation of G2/M transition of mitotic cell cycle	1	MIIP
Golgi localization	1	ARHGAP21
maintenance of Golgi location	1	ARHGAP21
organelle transport along microtubule	1	ARHGAP21
negative regulation of vesicle fusion	1	TBC1D4
JUN kinase activity	1	MAPK9
 macrophage derived foam cell differentiation	1	MAPK9
cellular response to reactive oxygen species	1	MAPK9
Fc-epsilon receptor signaling pathway	1	MAPK9
protein localization to tricellular tight junction	1	MAPK9
cellular response to cadmium ion	1	MAPK9
 podosome assembly	1	MAPK9
cellular senescence	1	MAPK9
inflammatory response to wounding	1	MAPK9
apoptotic signaling pathway	1	MAPK9
 cytokine production involved in inflammatory response	1	MAPK9
 transcription factor catabolic process	1	MAPK9
 apoptotic signaling pathway	1	MAPK9
nucleic acid binding	1	FOXO1
chromatin DNA binding	1	FOXO1
promoter-specific chromatin binding	1	FOXO1
temperature homeostasis	1	FOXO1
protein acetylation	1	FOXO1
negative regulation of stress-activated MAPK cascade	1	FOXO1
cellular response to oxidative stress	1	FOXO1
fat cell differentiation	1	FOXO1
 gluconeogenesis	1	FOXO1
cellular response to cold	1	FOXO1
response to fatty acid	1	FOXO1
cellular response to hyperoxia	1	FOXO1
cellular response to nitric oxide	1	FOXO1
energy homeostasis	1	FOXO1
neuronal stem cell population maintenance	1	FOXO1
 neural precursor cell proliferation	1	FOXO1
 reactive oxygen species metabolic process	1	FOXO1
JUN kinase kinase kinase activity	1	MAP3K20
ribosome binding	1	MAP3K20
small ribosomal subunit rRNA binding	1	MAP3K20
cell death	1	MAP3K20
 mitotic metaphase/anaphase transition	1	MAP3K20
stress-activated protein kinase signaling cascade	1	MAP3K20
p38MAPK cascade	1	MAP3K20
embryonic digit morphogenesis	1	MAP3K20
 programmed cell death	1	MAP3K20
stress-activated MAPK cascade	1	MAP3K20
limb development	1	MAP3K20
pyroptosis	1	MAP3K20
cellular response to UV-B	1	MAP3K20
GCN2-mediated signaling	1	MAP3K20
 mitotic DNA damage checkpoint	1	MAP3K20
mitochondrial intermembrane space	1	CEP89
ciliary transition fiber	1	CEP89
non-motile cilium	1	CEP89
determination of left/right symmetry	1	BICC1
negative regulation of protein autophosphorylation	1	ERRFI1
negative regulation of collagen biosynthetic process	1	ERRFI1
cellular response to platelet-derived growth factor stimulus	1	ERRFI1
negative regulation of epidermal growth factor receptor signaling pathway	1	ERRFI1
skin morphogenesis	1	ERRFI1
 keratinocyte differentiation	1	ERRFI1
lung vasculature development	1	ERRFI1
lung epithelium development	1	ERRFI1
cellular hyperosmotic response	1	ERRFI1
focal adhesion assembly	1	TESK2
cleavage furrow formation	1	SPIRE1
polar body extrusion after meiotic divisions	1	SPIRE1
actin nucleation	1	SPIRE1
intracellular transport	1	SPIRE1
Golgi vesicle transport	1	SPIRE1
establishment of meiotic spindle localization	1	SPIRE1
actin filament network formation	1	SPIRE1
formin-nucleated actin cable assembly	1	SPIRE1
 mitochondrial fission	1	SPIRE1
 double-strand break repair	1	SPIRE1
[phosphorylase] phosphatase activity	1	PPP1R3E
negative regulation of vascular endothelial growth factor receptor signaling pathway	1	EPN2
negative regulation of sprouting angiogenesis	1	EPN2
clathrin vesicle coat	1	EPN2
protein-macromolecule adaptor activity	1	BECN1
autophagosome assembly	1	BECN1
mitophagy	1	BECN1
cellular defense response	1	BECN1
cellular response to nitrogen starvation	1	BECN1
lysosome organization	1	BECN1
mitotic metaphase plate congression	1	BECN1
response to iron(II) ion	1	BECN1
response to lead ion	1	BECN1
 cardiac muscle hypertrophy	1	BECN1
response to vitamin E	1	BECN1
cellular response to amino acid starvation	1	BECN1
suppression by virus of host autophagy	1	BECN1
negative regulation of programmed cell death	1	BECN1
engulfment of apoptotic cell	1	BECN1
amyloid-beta metabolic process	1	BECN1
cellular response to aluminum ion	1	BECN1
cellular response to copper ion	1	BECN1
response to mitochondrial depolarisation	1	BECN1
 attachment of mitotic spindle microtubules to kinetochore	1	BECN1
negative regulation of autophagosome assembly	1	BECN1
negative regulation of lysosome organization	1	BECN1
negative regulation of reactive oxygen species metabolic process	1	BECN1
cytoplasmic side of mitochondrial outer membrane	1	BECN1
retromer complex	1	DENND4C
insulin-responsive compartment	1	DENND4C
organelle organization	1	KIF5C
axonal growth cone	1	KIF5C
distal axon	1	KIF5C
cyclin binding	1	CDK14
cytoplasmic cyclin-dependent protein kinase holoenzyme complex	1	CDK14
 MAP kinase activity	1	AKAP13
 sarcomere organization	1	AKAP13
bone development	1	AKAP13
cell growth involved in cardiac muscle cell development	1	AKAP13
adrenergic receptor signaling pathway	1	AKAP13
adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process	1	AKAP13
cortical actin cytoskeleton	1	AKAP13
protease binding	1	TNFAIP3
K63-linked polyubiquitin modification-dependent protein binding	1	TNFAIP3
B-1 B cell homeostasis	1	TNFAIP3
response to molecule of bacterial origin	1	TNFAIP3
 germinal center formation	1	TNFAIP3
negative regulation of chronic inflammatory response	1	TNFAIP3
 Wnt signaling pathway	1	TNFAIP3
negative regulation of interleukin-2 production	1	TNFAIP3
negative regulation of interleukin-6 production	1	TNFAIP3
negative regulation of toll-like receptor 2 signaling pathway	1	TNFAIP3
negative regulation of toll-like receptor 3 signaling pathway	1	TNFAIP3
negative regulation of toll-like receptor 5 signaling pathway	1	TNFAIP3
protein K29-linked deubiquitination	1	TNFAIP3
protein K11-linked deubiquitination	1	TNFAIP3
